created_at,img_name,language,like_count,quote_count,referenced_tweets,retweet_count,text,tweet_id,Negative,Neutral,Positive,text_sent
2019-03-14T18:45:08.000Z,id_1106265018432188419_2019-03-14.jpg,en,426,22,<NA>,103,"b""Beto O'Rourke doesn\xe2\x80\x99t yet have policy proposals, but he does have priorities. He believes:\xe2\x80\xa2Climate change is serious \xe2\x80\xa2The US should pass commonsense gun control\xe2\x80\xa2Border walls aren't effective \xe2\x80\xa2Achieving universal health care coverage is important https://t.co/TwrKFhIEFL https://t.co/0epyO8rBmp""",1106265018432188419,0.34283342957496643,0.5342565178871155,0.12291005998849869,Neutral
2019-03-24T04:38:30.000Z,id_1109675834669977600_2019-03-24.jpg,en,426,26,<NA>,281,"Coral reefs are under threat from human activity, including #climatechange & pollution. As a result, we are now seeing unprecedented levels of decline in reef health & coral cover across the globe. https://t.co/0iGnYMquuU https://t.co/S3LASGW2xv",1109675834669977600,0.8417627215385437,0.1465039849281311,0.01173331867903471,Negative
2019-04-05T19:39:47.000Z,id_1114251303058849792_2019-04-05.jpg,en,426,3,<NA>,47,then... then how will we stop climate change? https://t.co/WQPM15DFo1,1114251303058849792,0.30663153529167175,0.653278648853302,0.040089838206768036,Neutral
2019-11-19T22:10:38.000Z,id_1196913700575174656_2019-11-19.jpg,en,426,12,<NA>,105,These are my climate + environmental policies.  THIS is what being serious about climate change & repairing our environment looks like. https://t.co/BEHFVudFfM,1196913700575174656,0.08298958092927933,0.4453790485858917,0.47163134813308716,Positive
2019-03-14T17:44:12.000Z,id_1106249686069866496_2019-03-14.jpg,en,425,15,<NA>,203,\xe2\x80\x9cProtest is telling the truth in public. Sometimes protest is telling the truth to a public that isn\xe2\x80\x99t quite ready to hear it... It is meant to build and to force a response.\xe2\x80\x9d .\xe2\x80\x9d\xe2\x80\x95 DeRay Mckesson My @NZStuff @DomPost #cartoon #nzpol #auspol  #climatechange #SchoolStrike4Climate https://t.co/G9DHTass1G,1106249686069866496,0.2743372619152069,0.6379910707473755,0.087671659886837,Neutral
2019-06-04T13:31:25.000Z,id_1135901876103331840_2019-06-04.jpg,en,425,0,<NA>,85,"b""I'm emerging from my cave to show a cropped WIP of the Illustration I'm doing for the Solas Charity Zine against climate change! @solaszine Still a lot of work! That armor is my nightmare made real. :DI'm still burried under work and exhausted. Can't wait for vacation.\xe2\x9d\xa4\xef\xb8\x8f https://t.co/6ztQwvfDfa""",1135901876103331840,0.35250213742256165,0.3838256895542145,0.2636721730232239,Neutral
2019-08-13T16:05:04.000Z,id_1161307692364967939_2019-08-13.jpg,en,425,4,<NA>,49,Poll Finds Climate Change Top Issue For Early State Democratic Voters https://t.co/axOtvgH4lj #WhatDoYouThink? https://t.co/0Ac1hun5OH,1161307692364967939,0.3069760799407959,0.6531340479850769,0.039889924228191376,Neutral
2019-08-18T10:36:03.000Z,id_1163036831631511554_2019-08-18.jpg,en,425,36,<NA>,443,"Scientists bid farewell to Okj\xc3\xb6kull, the first Icelandic glacier lost to climate change, with a monument that features \\A letter to the future\\"" https://t.co/wzKmkQo5Fv https://t.co/QWjsyIaPg1""",1163036831631511554,0.20367424190044403,0.7458178400993347,0.05050792545080185,Neutral
2019-12-18T19:06:55.000Z,id_1207376714223030273_2019-12-18.jpg,en,425,2,<NA>,162,"An endangered whale species welcomed its 1st newborn of the 2019-20 season. There are only ~400 North Atlantic right whales left, and deaths now outpace births.Their biggest threats:\xe2\x96\xaa\xef\xb8\x8f Climate change\xe2\x96\xaa\xef\xb8\x8f Ship collisions\xe2\x96\xaa\xef\xb8\x8f Abandoned fishing gear(\xf0\x9f\x93\xb7: @CMAquarium) https://t.co/mNgDOqtpQM",1207376714223030273,0.5989064574241638,0.35784369707107544,0.043249841779470444,Negative
2019-01-19T18:36:54.000Z,id_1086694001561010182_2019-01-19.jpg,en,424,8,<NA>,191,The 1st #IndigenousPeoplesMarch in D.C. yesterday raised awareness that the world must recognize & protect Indigenous rights.  Issues such as climate change or violence against Indigenous women are human rights crises that everyone must take action on. https://t.co/raboHO8iLl https://t.co/4kAiUIqlim,1086694001561010182,0.07310128211975098,0.6260945200920105,0.30080413818359375,Neutral
2019-01-30T14:36:28.000Z,id_1090619759626903558_2019-01-30.jpg,en,424,1,<NA>,83,"b""Smt @nsitharaman interacts with Bharatiya Janata Party functionaries from Chandni Chowk parliamentary constituency at Ashok Vihar, Delhi. @drharshvardhan Hon'ble Minister for Science and Technology, Earth Sciences, Environment, Forests, and Climate Change is also present. https://t.co/3mSfgX9pfn""",1090619759626903558,0.02589435875415802,0.9228516221046448,0.05125391483306885,Neutral
2019-02-02T12:56:39.000Z,id_1091681806162821121_2019-02-02.jpg,en,424,25,<NA>,229,"Happy #GroundhogDay Why is it that only in America do we accept weather predictions from a rodent, but deny #climatechange evidence from scientists? @CLIMATEMAMA @greentim @DrShepherd2013 @B52Malmet @Boiarski @JaniceHuff4ny @ChuckBell4 @VJohnsonABC7 @GraceMurphy2 @Catlady628 https://t.co/c1cat8OHTz",1091681806162821121,0.5294287204742432,0.40986841917037964,0.06070283055305481,Negative
2019-02-22T18:40:51.000Z,id_1099016182164869121_2019-02-22.jpg,en,424,13,<NA>,309,"b""Govt & big oil have known since the 70s how & why climate change was happening, did nothing, and profited handsomely from it.It's big tobacco & lung cancer again only this time, our entire habitat's getting the cancer.Support Juliana v. USG#climatejustice #TrialoftheCentury https://t.co/Kpn7UAxjXi""",1099016182164869121,0.5795060992240906,0.3380753695964813,0.08241857588291168,Negative
2019-03-04T03:04:59.000Z,id_1102404542262476800_2019-03-04.jpg,en,424,17,<NA>,47,"The @seattletimes wrote about how defeating climate change is the pillar of my campaign \xe2\x80\x93 so naturally, we put their story here. get it?! https://t.co/OlN5F65DH1",1102404542262476800,0.102816142141819,0.7107291221618652,0.18645475804805756,Neutral
2019-09-10T21:47:00.000Z,id_1171540601579495424_2019-09-10.jpg,en,424,2,<NA>,54,"The best part of running for office is hearing from Coloradans about the future they want to see. Nearly everyone says the same thing: we need to tackle climate change, address the cost of health care and stop gun violence - that\xe2\x80\x99s why I\xe2\x80\x99m running for Senate. https://t.co/eVfN2aUSbv",1171540601579495424,0.036294594407081604,0.23397375643253326,0.7297316193580627,Positive
2019-09-28T18:56:43.000Z,id_1178020733068414976_2019-09-28.jpg,en,424,2,<NA>,82,"Imran Khan flying back to \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0, after bursting on the world stage as a global leader.If you\xe2\x80\x99re in Islamabad, please join the welcome rally at the airport tom afternoon. This isn\xe2\x80\x99t political. It\xe2\x80\x99s a matter of pride. Pakistan talking climate change, \xf0\x9f\x87\xae\xf0\x9f\x87\xb7, \xf0\x9f\x87\xae\xf0\x9f\x87\xb3, \xf0\x9f\x87\xa6\xf0\x9f\x87\xab, \xf0\x9f\x87\xb8\xf0\x9f\x87\xa6 at UNGA week https://t.co/kXmeanNPFm",1178020733068414976,0.03804678097367287,0.6152822375297546,0.34667089581489563,Neutral
2019-10-05T20:12:15.000Z,id_1180576455773736960_2019-10-05.jpg,en,424,2,<NA>,124,". @BetoORourke asks my 11 year old what issues are most important to her as he walks into a town hall. Gun violence, health care, and climate change she said, without hesitation. He promised to address all those issues. https://t.co/0tqpAgqL3s",1180576455773736960,0.20397786796092987,0.6455702185630798,0.1504518687725067,Neutral
2019-12-06T23:47:58.000Z,id_1203098787834736647_2019-12-06.jpg,en,424,6,<NA>,72,"b""Jumping on tonight's Blur / Alex James chatter to remind everyone: Jarvis Cocker is out there being the climate change and anti-brexit activist we all need in our lives https://t.co/uN8QXzp26B""",1203098787834736647,0.05910979583859444,0.6499336361885071,0.29095661640167236,Neutral
2019-12-31T23:18:45.000Z,id_1212151131381612544_2019-12-31.jpg,en,424,13,<NA>,175,"On the day the US embassy was attacked in Baghdad, Donald Trump took to Twitter, tried to troll Macron\xe2\x80\x99s France about climate change, only to tag someone named Parisa Chehrehsa, who has 25 followers. https://t.co/bQyHpSuF4F",1212151131381612544,0.6317878365516663,0.3510356545448303,0.01717645861208439,Negative
2019-01-19T01:26:54.000Z,id_1086434794341249025_2019-01-19.jpg,en,423,7,<NA>,63,"I am so grateful to CA Gov. Jerry Brown for spending time with me, my staff and our state lawmakers yesterday. Your perspectives on #cleanenergy, #climatechange, working with people and public service will stick with each of us for a long time to come. Thank you. @GovPressOffice https://t.co/6VckLu60g5",1086434794341249025,0.0012702132808044553,0.013455110602080822,0.9852746725082397,Positive
2019-08-15T13:10:52.000Z,id_1161988627896909826_2019-08-15.jpg,en,423,7,<NA>,68,"b""Not a fan of Greta. I don't think it's the right way to fight for climate change, especially if we ignore practical solutions in favor of ideology like we saw in Germany. I find this accusatory, authoritarian style of communication really obnoxious. https://t.co/uXHNVkcmK3""",1161988627896909826,0.9698193669319153,0.028005266562104225,0.0021753066685050726,Negative
2019-12-23T15:51:09.000Z,id_1209139388808081410_2019-12-23.jpg,en,423,32,<NA>,234,"One of the most poignant climate moments of 2019 was a funeral for ice: an August ceremony in Iceland for the country\xe2\x80\x99s Okj\xc3\xb6kull glacier. As can be seen in these @NASA satellite images, the glacier declined dramatically between 1986 and 2019. https://t.co/eFvINMdAHn https://t.co/NoBVrWn6Ks",1209139388808081410,0.19754347205162048,0.6461659073829651,0.15629065036773682,Neutral
2019-11-16T01:28:11.000Z,id_1195513865246654464_2019-11-16.jpg,en,422,11,<NA>,184,Actually- it is climate change \xe2\x81\xa6@SatPaper\xe2\x81\xa9 https://t.co/sQ1gse2ZQW,1195513865246654464,0.26219916343688965,0.6957833766937256,0.042017459869384766,Neutral
2019-01-20T21:00:24.000Z,id_1087092502102925312_2019-01-20.jpg,en,421,67,<NA>,258,And so \xe2\x81\xa6@australian\xe2\x81\xa9 continues to promote climate change denialism... https://t.co/OJ3VEwSUu8,1087092502102925312,0.8540854454040527,0.13824529945850372,0.007669177372008562,Negative
2019-01-28T20:26:20.000Z,id_1089983031409025024_2019-01-28.jpg,en,421,22,<NA>,184,At Oxford Town Hall. The city council has just voted unanimously to declare a Climate Emergency #oxford #climatechange #ExtinctionRebellion #ClimateEmergency https://t.co/u8auCufnfm,1089983031409025024,0.12771983444690704,0.7821819186210632,0.09009824693202972,Neutral
2019-02-01T16:36:54.000Z,id_1091374844288000000_2019-02-01.jpg,en,421,17,<NA>,140,"b""new tingler THERE'S A POLAR VORTEX IN MY BUTT AND HE IS HANDSOME here to remind you to stay inside and read your tingler instead of go out in the cold. this is also important reminder of climate change ways https://t.co/a2DB2Tjc1n https://t.co/mVOQ0DCcdP""",1091374844288000000,0.0319860577583313,0.3120424151420593,0.6559715270996094,Positive
2019-04-06T13:55:42.000Z,id_1114527100785123328_2019-04-06.jpg,en,421,27,<NA>,188,"b""Here's the real reason Trump doesn't like windmills :)#WindmillsCauseCancer #resist #Trump #ClimateChange #wind #1u #tcot #maga #mapoli #uppers #SaturdayMorning https://t.co/syUfbfVprB""",1114527100785123328,0.7571584582328796,0.21932925283908844,0.02351229079067707,Negative
2019-07-29T03:34:14.000Z,id_1155682921484705793_2019-07-29.jpg,en,421,5,<NA>,73,remember when smash mouth warned us all about climate change first https://t.co/URNMaLScHG,1155682921484705793,0.3342120349407196,0.6231719255447388,0.04261603206396103,Neutral
2019-08-31T21:16:55.000Z,id_1167909153953607684_2019-08-31.jpg,en,421,23,<NA>,374,"Climate Change is such a pressing issue in Sudan, and ion think it\xe2\x80\x99s talked about nearly enough. Most people aren\xe2\x80\x99t aware that Sudan, and other countries in the same climate zone could soon become uninhabitable by humans. Arable lands are decreasing, soil fertility is dropping - https://t.co/lX2rLPz3ml",1167909153953607684,0.8532158136367798,0.13413439691066742,0.012649796903133392,Negative
2019-11-13T16:05:02.000Z,id_1194647365866729472_2019-11-13.jpg,ur,421,4,<NA>,77,\xda\x86\xd8\xa7\xd9\x88\xd9\x84 \xda\xa9\xdb\x8c \xda\xa9\xd8\xa7\xd8\xb4\xd8\xaa \xda\xa9\xdb\x92 \xd8\xb9\xd9\x84\xd8\xa7\xd9\x82\xd9\x88\xda\xba \xd9\x85\xdb\x8c\xda\xba \xda\xa9\xd8\xb3\xd8\xa7\xd9\x86\xd9\x88\xda\xba \xda\xa9\xd9\x88 \xd9\x81\xd8\xb5\xd9\x84 \xda\xa9\xdb\x92 \xd8\xa8\xd8\xa7\xd9\x82\xdb\x8c\xd8\xa7\xd8\xaa (\xd8\xaf\xda\xbe\xd8\xa7\xd9\x86 \xda\xa9\xdb\x92 \xd9\x85\xda\x88\xda\xbe\xd9\x88\xda\xba) \xda\xa9\xd9\x88 \xd8\xac\xd9\x84\xd8\xa7\xd9\x86\xdb\x92 \xda\xa9\xdb\x8c \xd8\xa8\xd8\xac\xd8\xa7\xd8\xa6\xdb\x92 \xd9\x84\xd8\xa7\xd8\xa6\xdb\x8c\xd9\x88 \xd8\xb3\xd9\xb9\xd8\xa7\xda\xa9 \xda\xa9\xdb\x92 \xd9\x84\xdb\x8c\xdb\x92 \xd8\xa7\xd8\xb3\xd8\xaa\xd8\xb9\xd9\x85\xd8\xa7\xd9\x84 \xd9\x85\xdb\x8c\xda\xba \xd9\x84\xd8\xa7\xd9\x86\xdb\x92 \xd8\xa7\xd9\x88\xd8\xb1 \xd8\xb2\xd9\x85\xdb\x8c\xd9\x86 \xda\xa9\xdb\x8c \xd8\xb2\xd8\xb1\xd8\xae\xdb\x8c\xd8\xb2\xdb\x8c \xda\xa9\xdb\x92 \xd9\x84\xdb\x8c\xdb\x92 \xd8\xb2\xd9\x85\xdb\x8c\xd9\x86 \xd9\x85\xdb\x8c\xda\xba \xd9\x85\xd9\x84\xd8\xa7\xd9\x86\xdb\x92 \xda\xa9\xdb\x92 \xd9\x84\xdb\x8c\xdb\x92 \xd9\x85\xd8\xad\xda\xa9\xd9\x85\xdb\x81 \xd8\xb2\xd8\xb1\xd8\xa7\xd8\xb9\xd8\xaa \xd9\xbe\xd9\x86\xd8\xac\xd8\xa7\xd8\xa8 \xd8\xaa\xd8\xb1\xd8\xba\xdb\x8c\xd8\xa8 \xd9\x88 \xd8\xaa\xd8\xb1\xd8\xa8\xdb\x8c\xd8\xaa \xd8\xaf\xdb\x92 \xd8\xb1\xdb\x81\xd8\xa7 \xdb\x81\xdb\x92 \xd8\xac\xd8\xb3 \xda\xa9\xdb\x92 \xd9\x85\xd8\xab\xd8\xa8\xd8\xaa \xd9\x86\xd8\xaa\xd8\xa7\xd8\xa6\xd8\xac \xd8\xb3\xd8\xa7\xd9\x85\xd9\x86\xdb\x92 \xd8\xa2 \xd8\xb1\xdb\x81\xdb\x92 \xdb\x81\xdb\x8c\xda\xba#ClimateChange #Smog #LahoreSmog https://t.co/PWLn67FHUo,1194647365866729472,0.0,0.0,0.0,
2019-12-11T15:33:52.000Z,id_1204786383438667776_2019-12-11.jpg,en,421,8,<NA>,76,Time magazine has named 16-year-old climate change activist Greta Thunberg as its 2019 person of the year. https://t.co/OHZRGHzogs,1204786383438667776,0.004438025411218405,0.5759766697883606,0.41958531737327576,Neutral
2019-02-18T04:34:57.000Z,id_1097353753831780352_2019-02-18.jpg,en,420,8,<NA>,92,"I\'ve found it, my least favourite plant: psychotria elata, or \\hot lips\\""endangered because of deforestation and climate change, still v uncomfy to look at1-3: https://t.co/occuP74Ma04: ian nicholson https://t.co/R68Rl9WKl5 https://t.co/9sMvYzGLZM""",1097353753831780352,0.6937247514724731,0.2618919014930725,0.044383373111486435,Negative
2019-03-27T18:16:25.000Z,id_1110968835694346240_2019-03-27.jpg,en,420,8,<NA>,103,"b""Climate change is our most urgent challenge \xe2\x80\x94 we don\xe2\x80\x99t have any more time to waste. I'm proud to join the Special Committee on the Climate Crisis to finally implement real solutions to #ActOnClimate now. https://t.co/QDVFRLOFcA""",1110968835694346240,0.03262949362397194,0.21539801359176636,0.751972496509552,Positive
2019-11-08T15:07:45.000Z,id_1192821012552916996_2019-11-08.jpg,en,420,5,<NA>,175,Government of country which is half on fire pretty sure climate change isn\xe2\x80\x99t a thing https://t.co/vkeZ28LaTP #NSWbushfires https://t.co/YsE6XBTSqn,1192821012552916996,0.5116317868232727,0.42225381731987,0.0661143958568573,Negative
2019-02-23T16:10:27.000Z,id_1099340722984095744_2019-02-23.jpg,en,419,9,<NA>,23,Replies to this tweet from the left are mixed.Some say the right IS the anti-science side because of climate change denial. Some say I\xe2\x80\x99m stupid because the phrase \xe2\x80\x9ctrans women\xe2\x80\x99s penises\xe2\x80\x9d IS actually science. https://t.co/u1PFZe0Ive,1099340722984095744,0.707736074924469,0.26925185322761536,0.023012088611721992,Negative
2019-06-04T06:29:44.000Z,id_1135795754415665152_2019-06-04.jpg,en,419,115,<NA>,534,"Big news on today\'s FT frontpage:The govt has effectively weakened UK climate goals by using \\flexibilities\\"" under the Climate Change Act.This goes against the \\""unequivocal advice\\"" of official adviser @theCCCukTHREAD on what you need to knowhttps://t.co/R77OQqUb1z https://t.co/YbN36yCCRg""",1135795754415665152,0.789955198764801,0.19338765740394592,0.016657115891575813,Negative
2019-07-08T14:15:29.000Z,id_1148234152107499521_2019-07-08.jpg,en,419,25,<NA>,112,"I suspect that these men, and their refusal to accept or fight climate change, will not be judged kindly by history. We need to stop the insanity.  #cdnpoli #VoteGreen2019 https://t.co/wettHVDg1n",1148234152107499521,0.8827217221260071,0.1080268919467926,0.009251351468265057,Negative
2019-12-13T15:13:49.000Z,id_1205506115095580674_2019-12-13.jpg,ta,419,1,<NA>,59,\xe0\xae\x87\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xb1\xe0\xaf\x81 \xe0\xae\x87\xe0\xae\x99\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xbf\xe0\xae\xb2\xe0\xae\xbe\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81 \xe0\xae\xa4\xe0\xaf\x87\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xb2\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\xae\xe0\xae\xbe\xe0\xae\xaa\xe0\xaf\x86\xe0\xae\xb0\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\xb5\xe0\xaf\x86\xe0\xae\xb1\xe0\xaf\x8d\xe0\xae\xb1\xe0\xae\xbf\xe0\xae\xaa\xe0\xaf\x86\xe0\xae\xb1\xe0\xaf\x8d\xe0\xae\xb1\xe0\xaf\x81 \xe0\xae\xaa\xe0\xae\xbf\xe0\xae\xb0\xe0\xae\xa4\xe0\xae\xae\xe0\xae\xb0\xe0\xaf\x8d \xe0\xae\xaa\xe0\xaf\x8a\xe0\xae\xb1\xe0\xaf\x81\xe0\xae\xaa\xe0\xaf\x8d\xe0\xae\xaa\xe0\xaf\x87\xe0\xae\xb1\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x81\xe0\xae\xae\xe0\xaf\x8d  \xe0\xae\xa4\xe0\xae\xbf\xe0\xae\xb0\xe0\xaf\x81.\xe0\xae\xaa\xe0\xaf\x8b\xe0\xae\xb0\xe0\xae\xbf\xe0\xae\xb8\xe0\xaf\x8d \xe0\xae\x9c\xe0\xae\xbe\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xa9\xe0\xaf\x8d \xe0\xae\x85\xe0\xae\xb5\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xb3\xe0\xaf\x88 2009 \xe0\xae\x86\xe0\xae\xae\xe0\xaf\x8d \xe0\xae\x86\xe0\xae\xa3\xe0\xaf\x8d\xe0\xae\x9f\xe0\xaf\x81 \xe0\xae\x9f\xe0\xaf\x86\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xae\xe0\xae\xbe\xe0\xae\xb0\xe0\xaf\x8d\xe0\xae\x95\xe0\xaf\x8d \xe0\xae\xa8\xe0\xae\xbe\xe0\xae\x9f\xe0\xaf\x8d\xe0\xae\x9f\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x81\xe0\xae\xb3\xe0\xaf\x8d\xe0\xae\xb3 \xe0\xae\x95\xe0\xaf\x8b\xe0\xae\xaa\xe0\xaf\x86\xe0\xae\xa9\xe0\xaf\x8d\xe0\xae\xb9\xe0\xaf\x87\xe0\xae\x95\xe0\xae\xa9\xe0\xaf\x8d \xe0\xae\xae\xe0\xae\xbe\xe0\xae\xa8\xe0\xae\x95\xe0\xae\xb0\xe0\xae\xbf\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\xa8\xe0\xae\x9f\xe0\xaf\x88\xe0\xae\xaa\xe0\xaf\x86\xe0\xae\xb1\xe0\xaf\x8d\xe0\xae\xb1 \xe2\x80\x9cCLIMATE CHANGE CONFERENCE\xe2\x80\x9d\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\x9a\xe0\xae\xa8\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xbf\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x81 \xe0\xae\x85\xe0\xae\xb3\xe0\xae\xb5\xe0\xae\xb3\xe0\xae\xbe\xe0\xae\xb5\xe0\xae\xbf\xe0\xae\xaf \xe0\xae\xa4\xe0\xae\xb0\xe0\xaf\x81\xe0\xae\xa3\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xaf\x88 \xe0\xae\xa8\xe0\xae\xbf\xe0\xae\xa9\xe0\xaf\x88\xe0\xae\xa4\xe0\xaf\x8d\xe0\xae\xa4\xe0\xae\xbe\xe0\xae\xb2\xe0\xaf\x8d \xe0\xae\xae\xe0\xae\x95\xe0\xae\xbf\xe0\xae\xb4\xe0\xaf\x8d\xe0\xae\x9a\xe0\xaf\x8d\xe0\xae\x9a\xe0\xae\xbf\xe0\xae\xaf\xe0\xae\xbe\xe0\xae\x95 \xe0\xae\x87\xe0\xae\xb0\xe0\xaf\x81\xe0\xae\x95\xe0\xaf\x8d\xe0\xae\x95\xe0\xae\xbf\xe0\xae\xb1\xe0\xae\xa4\xe0\xaf\x81.. https://t.co/usuDAIwC5L,1205506115095580674,0.0,0.0,0.0,
2019-03-14T17:33:51.000Z,id_1106247081172168704_2019-03-14.jpg,en,418,10,<NA>,134,"b""Personally, I don't care how Republican Beto O' Rourke is.I don't care that climate change will be irreversible in 12 years unless we act now.What I care most about is that Beto really f***ing wants to be President.#DrillBetoDrill#Bots4Beto#StillWithering\xf0\x9f\xa5\x80 https://t.co/MU2E5uuRUs""",1106247081172168704,0.7793932557106018,0.1891605108976364,0.031446248292922974,Negative
2019-02-06T18:05:49.000Z,id_1093209162023161856_2019-02-06.jpg,en,417,7,<NA>,248,"2018 was the 4th hottest year ever on record, according to a new UN report. 2016 was the hottest.Scientists say the effects of climate change are increasingly being felt in extreme global weather events. https://t.co/7UlwZGXXDJ",1093209162023161856,0.019039882346987724,0.3546270430088043,0.6263330578804016,Positive
2019-12-10T20:32:29.000Z,id_1204499144494190592_2019-12-10.jpg,en,417,70,<NA>,310,Climate Change Performance Index 2020 out now.Top performers:NoneOn a good way:\xf0\x9f\x87\xb8\xf0\x9f\x87\xaa \xf0\x9f\x87\xa9\xf0\x9f\x87\xb0 \xf0\x9f\x87\xb2\xf0\x9f\x87\xa6 \xf0\x9f\x87\xac\xf0\x9f\x87\xa7 \xf0\x9f\x87\xb1\xf0\x9f\x87\xb9 \xf0\x9f\x87\xae\xf0\x9f\x87\xb3 \xf0\x9f\x87\xab\xf0\x9f\x87\xae \xf0\x9f\x87\xa8\xf0\x9f\x87\xb1 \xf0\x9f\x87\xb3\xf0\x9f\x87\xb4 \xf0\x9f\x87\xb1\xf0\x9f\x87\xba \xf0\x9f\x87\xb2\xf0\x9f\x87\xb9 \xf0\x9f\x87\xb1\xf0\x9f\x87\xbb \xf0\x9f\x87\xa8\xf0\x9f\x87\xad \xf0\x9f\x87\xba\xf0\x9f\x87\xa6 Dangerously off track:\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 \xf0\x9f\x87\xb8\xf0\x9f\x87\xa6 \xf0\x9f\x87\xb0\xf0\x9f\x87\xb7 \xf0\x9f\x87\xb9\xf0\x9f\x87\xbc \xf0\x9f\x87\xae\xf0\x9f\x87\xb7 \xf0\x9f\x87\xa6\xf0\x9f\x87\xba \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 \xf0\x9f\x87\xb0\xf0\x9f\x87\xbf \xf0\x9f\x87\xb2\xf0\x9f\x87\xbe \xf0\x9f\x87\xb7\xf0\x9f\x87\xba \xf0\x9f\x87\xaf\xf0\x9f\x87\xb5 \xf0\x9f\x87\xb5\xf0\x9f\x87\xb1 \xf0\x9f\x87\xa7\xf0\x9f\x87\xac \xf0\x9f\x87\xb9\xf0\x9f\x87\xb7 Download the full report here:https://t.co/BsrClOxMHD https://t.co/89rWgRvH88,1204499144494190592,0.0,0.0,0.0,
2019-01-11T16:43:02.000Z,id_1083766242371137536_2019-01-11.jpg,en,416,21,<NA>,99,"Kerry to Trump: Declare a national emergency for climate change, not your \\fictional emergency\\"" https://t.co/lHZs8AXhIL https://t.co/r8pU3oTbo7""",1083766242371137536,0.32651790976524353,0.6313292980194092,0.04215278476476669,Neutral
2019-02-07T13:10:00.000Z,id_1093497103815503872_2019-02-07.jpg,en,416,18,<NA>,238,"In the spring of 2015, 63% of Americans said they believed climate change was happening and 52% said they were worried about it. By the end of 2018, belief was at 73% \xe2\x80\x94 and almost 70% were worried.https://t.co/D6TkiuagyY https://t.co/Qy7RqtFZhA",1093497103815503872,0.6158431768417358,0.3520669937133789,0.03208977356553078,Negative
2019-02-27T14:37:29.000Z,id_1100766879109533697_2019-02-27.jpg,en,416,9,<NA>,38,"Mastercard and @Doconomy launch the future of #sustainable #payments: New collaboration focuses on fighting climate change and enables users to track, understand and take accountability of their carbon footprint. https://t.co/v41FsmjwAr https://t.co/wHhG0sq9b0",1100766879109533697,0.0065299514681100845,0.33977946639060974,0.6536905169487,Positive
2019-06-27T14:33:04.000Z,id_1144252311306428425_2019-06-27.jpg,en,416,30,<NA>,104,"I appreciate @ewarren pivoting from a question about jobs to the renewable energy transition, framing climate change as an issue of political economy & social equality. But I am disappointed with the economic nationalism that continues to pervade her thinking on these matters 1/ https://t.co/xvwQC6CdLX",1144252311306428425,0.6548250317573547,0.29640769958496094,0.048767272382974625,Negative
2019-07-03T17:17:56.000Z,id_1146468128865574914_2019-07-03.jpg,en,416,7,<NA>,19,I did it! I successfully defended my #dissertation yesterday! \xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89\xf0\x9f\x8e\x89 THANK YOU to everyone who has helped along the way! #PhinisheD #PhD #iambotanist #womeninstem #blackandstem #ecology #evolution #research #Pelargonium #SouthAfrica #climatechange #plants https://t.co/RIVcrSh3JP,1146468128865574914,0.0016758182318881154,0.03545426204800606,0.9628698825836182,Positive
2019-07-30T20:49:46.000Z,id_1156305910056345600_2019-07-30.jpg,en,416,3,<NA>,35,"Minister of State, @zartajgulwazir and Secretary Ministry of Climate Change called on @PresOfPakistanDr. @ArifAlvi and presented reusable bags to him. Plastic bags are being banned in Islamabad from 14th August.#SayNoToPlasticBags https://t.co/dgw4VQB0ck",1156305910056345600,0.4141813814640045,0.534250020980835,0.0515686571598053,Neutral
2019-08-22T07:01:17.000Z,id_1164432334646415360_2019-08-22.jpg,en,416,0,<NA>,5,someone on Instagram just told me that he\xe2\x80\x99s been asking me for years to use my \xe2\x80\x9cinfluence\xe2\x80\x9d to talk about climate change?? Men will take credit for anything https://t.co/Mihfyo5bgw,1164432334646415360,0.5100050568580627,0.43585509061813354,0.05413985624909401,Negative
