,img_name,tweet_id_x,text_sentiment_label,image_sentiment_label,image_sentiment,confidence,explanation,text,text_sentiment
95,id_1109832126009167872_2019-03-24.jpg,1109832126009167872,Negative,Negative,negative,0.9,The article is about the separation of immigrant families. The title suggests that some of these separations will be permanent. The quote from the former ICE director expresses concern about the potential consequences of this policy.,While we breathlessly await the #MuellerReport@ICEgov terrorizes innocent children@CBP jails them@realDonaldTrump and the @NRA let children get murdered@EPA denies climate change so our children inherit a dying planetSPEAK! CALL CONGRESS! VOTE!#DailyTrumpTip https://t.co/7m4lHaoXOW,negative
96,id_1116700494544740352_2019-04-12.jpg,1116700494544740352,Negative,Positive,positive,0.9,The person in the photo is smiling.,"b""This is me age 16 - I wish that back then when we clearly understood the challenges of climate change, that our generation had taken the bold action to go on #schoolstrike4climate. People are listening, and if we'd won the argument a generation ago then where would we be now? https://t.co/MLXMDqlwGy""",neutral
97,id_1161729159569166336_2019-08-14.jpg,1161729159569166336,Negative,Neutral,negative,0.9,The image shows a large number of dead fish. The caption states that this is the result of a heat wave in Alaska. The combination of these two elements creates a strong sense of sadness and despair.,"Fake news climate change alarmism: 32.1K RT, 51.2K likesCorrection: 177 RT, 381 likes@TomHayeTweets https://t.co/77pBAUE34Y",negative
98,id_1176568182011781120_2019-09-24.jpg,1176568182011781120,Negative,Neutral,positive,0.9,"The dog in the image is looking at the camera with a happy expression. Its ears are perked up and its eyes are bright. The background of the image is blurry and nondescript, so it is not clear where the dog is. However, the overall impression of the image is positive.","b""If you're a grown adult and you have to bully a child based on her appearance or special needs because you don't like her speaking out about climate change, you're a real lowlife loser #GretaThunberg https://t.co/l4RIoxBVTs""",negative
99,id_1207460149608075264_2019-12-19.jpg,1207460149608075264,Neutral,Positive,positive,0.9,The image shows a group of people posing in front of a building. The people are all smiling and appear to be happy. The background is bright and sunny. The overall tone of the image is positive.,from being a UNICEF ambassador with Love Myself campaign and now being a global ambassador addressing problems about pollution/climate change. I truly stan caring and humble idols. https://t.co/avjVzfpmQa,positive
100,id_1100766879109533697_2019-02-27.jpg,1100766879109533697,Neutral,Neutral,positive,0.6,The image is about a credit card with a lot of benefits. The card is made of environmentally friendly materials and is printed with air ink. The card also has a pledge signature and is calculated with Åland Index.,"Mastercard and @Doconomy launch the future of #sustainable #payments: New collaboration focuses on fighting climate change and enables users to track, understand and take accountability of their carbon footprint. https://t.co/v41FsmjwAr https://t.co/wHhG0sq9b0",positive
101,id_1122816445874941952_2019-04-29.jpg,1122816445874941952,Neutral,Neutral,positive,0.6,"The image shows a chart of priorities for the EU. The top three priorities are: protecting the environment and climate change, improving education and training, and fighting poverty, economic and social inequalities. All of these are positive priorities, so the overall sentiment of the image is positive.","b""What should be the EU's top priorities in the coming years? 11,000 young people ages 15-30 said\xe2\x80\xa2 Protecting the environment & fighting #climatechange\xe2\x80\xa2 Education & training\xe2\x80\xa2 Fighting poverty, economic & social inequalitiesEurobarometer survey: https://t.co/q48Mg08qHS https://t.co/MfhyTdD9SY""",neutral
102,id_1199083245373186051_2019-11-25.jpg,1199083245373186051,Positive,Neutral,negative,0.7,"The image shows a diagram of the carbon cycle, with the main focus on the role of fossil fuels in increasing the amount of carbon dioxide in the atmosphere. The image is likely to be interpreted as negative because it highlights the negative impact of human activity on the environment.",Lab meat doesn\xe2\x80\x99t sequester carbon. Sustainably grazed animals are part of the solution to climate change not the problem. Buy sustainable - buy British \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x90\x91#MeatAThreatToOurPlanet https://t.co/q0UBAybgw2,neutral
103,id_1200399498012450817_2019-11-29.jpg,1200399498012450817,Neutral,Neutral,negative,0.8,"The image shows a graph with red and orange colors, which are often associated with danger, warning, or negative outcomes. It is likely that the image is conveying a negative sentiment.","b""The costs of climate change are infinite if we do not stop it.The costs of stopping climate change are finite.That is enough for me, so let's get to work,. we can argue about the details later.- #climatebrawl #climatepoli #climatecrisis https://t.co/yqhTq7BhrN""",neutral
104,id_1190037026407669763_2019-10-31.jpg,1190037026407669763,Neutral,Neutral,positive,0.6,The image shows a couple dressed up as Frankenstein and his bride. They are standing in a romantic pose and the background is decorated with Halloween decorations. The overall tone of the image is positive and fun.,Check out my hot bride @suzymusing. Her book The OMD Plan is selling out. Big thanks to @Oprah for the 30 day @omd4theplanet challenge and moving the needle on climate change.  https://t.co/SOMp0vb3cd https://t.co/W6OmP9ZedB,positive
105,id_1163077358112448512_2019-08-18.jpg,1163077358112448512,Neutral,Negative,positive,0.6,"The image shows a group of people, including a young girl, holding signs and marching in a protest. The signs are about climate change and the need to take action. The people are all dressed in warm clothes, and it appears to be a cold day. However, the overall sentiment of the image is positive, as the people are all working together to raise awareness about an important issue.","\\I don\'t care about being popular. I care about climate justice and the living planet.\xe2\x80\x9d16-year-old Greta Thunberg is the driving force behind movement that has seen more than 2M teens around the world take part in school strikes against climate change. https://t.co/cDIoNJ93nG https://t.co/Iy6DP6lpyA""",neutral
106,id_1126224974799429632_2019-05-08.jpg,1126224974799429632,Neutral,Negative,positive,0.8,"The image is a hand with green paint on it, and a sign that says 'Make the Earth green again'. The hand is raised in the air, which is a symbol of hope and optimism. The sign is a reference to the slogan 'Make America great again', which was used by Donald Trump in his presidential campaign. The image is a positive one, as it expresses the hope that the Earth can be made green again.",Eight EU countries call for a more ambitious strategy to tackle climate change. https://t.co/Npe70nPKFG https://t.co/Kg2hL4WXob,neutral
107,id_1210562981198618624_2019-12-27.jpg,1210562981198618624,Neutral,Neutral,neutral,1.0,"The image is of a plant covered in frost. It is not clear whether the plant is alive or dead, and there is no other information in the image to indicate the sentiment.",Nagaland witnessing snowfall after nearly four decades! #ClimateChange https://t.co/AzRKQlBFge,neutral
108,id_1115339423762108417_2019-04-08.jpg,1115339423762108417,Negative,Neutral,negative,0.9,The image is about the decline of population of several species. The tone of the article is negative.,We are experiencing a MASS EXTINCTION with wildlife across the globe in sharp decline.Can you find the common denominator?Climate Change-HUMANSHabitat Loss-HUMANSDeforestation-HUMANSPoaching-HUMANSTrade in Wildlife Parts-HUMANSTrophy Hunting-HUMANSPollution-ONE GUESS https://t.co/Q49YW7uWys,negative
109,id_1207976489498447872_2019-12-20.jpg,1207976489498447872,Negative,Negative,negative,0.9,"The image shows a man looking at a snow globe with a Santa Claus inside. The snow globe is labeled 'Australia Burns Christmas 2019'. The man's expression is one of sadness and resignation. The image is a commentary on the devastating bushfires that have been burning in Australia since September 2019. The fires have killed at least 33 people and destroyed over 2,000 homes. The image is a reminder of the human cost of climate change.",It\xe2\x80\x99s beginning to look a lot like ... Climate Change #TheAshGlobe #SydneyFires https://t.co/ZJgpjCJnjr,neutral
110,id_1100881116112842752_2019-02-27.jpg,1100881116112842752,Positive,Neutral,negative,0.9,The image is a tweet from the GOP criticizing Bernie Sanders' socialist ideas and policies.,"socialists want to do Bad People things to you, like give you a free education and pay for your healthcare and have you not die from climate change, by using Bad People policies a la such wastelands and Europe and Canada https://t.co/CH4joIOF1W",negative
111,id_1187786288776335365_2019-10-25.jpg,1187786288776335365,Negative,Positive,negative,0.9,"The image shows a man being arrested by a police officer. The man has his hands cuffed behind his back and looks distressed. The police officer has a stern expression on his face. The image is likely to evoke negative feelings in viewers, such as sadness, fear, or anger.","b""Ted Danson appeared to have a good time getting arrested with Jane Fonda near the Capitol today to advocate for climate change and protection of the world's oceans. #firedrillfriday #dc @PoPville @dcist @TedDanson @juliemason https://t.co/iOT4aLymE6""",positive
112,id_1163418355451256833_2019-08-19.jpg,1163418355451256833,Negative,Neutral,neutral,0.8,"The image shows a group of people on a rocky beach. The people are wearing warm clothes and look like they are hiking. The background is a large mountain range. The image is not very clear and it is difficult to see what the people are doing. However, the overall impression of the image is neutral.",Mock funeral held for Icelandic glacier lost to climate change https://t.co/qyenfxf2Pt https://t.co/mbSZTSAUvy,negative
113,id_1090258994508091397_2019-01-29.jpg,1090258994508091397,Negative,Negative,negative,0.9,The image is a weather forecast that shows a large area of the country is expected to experience life-threatening cold weather. The image is likely to make people feel cold and concerned about the safety of themselves and their loved ones.,"If you\xe2\x80\x99re still denying climate change when there are -50* forecasts, you\xe2\x80\x99re officially kicked off the island. https://t.co/0aIEz59VBQ",negative
114,id_1124790188499197952_2019-05-04.jpg,1124790188499197952,Positive,Positive,positive,0.9,"The image shows two women hugging, which is a positive sentiment.",Thank you to my friend @NOIweala for joining me on a #CGDTalks panel with @AndrewSteerWRI @MasoodCGD yesterday on #carbontax & fossil fuel subsidies reform to tackle #climatechange & for being a forceful advocate on the need to take #ClimateAction now. https://t.co/4hNHhRKOVU,positive
115,id_1134086930780606464_2019-05-30.jpg,1134086930780606464,Neutral,Neutral,neutral,0.8,"The image shows two people sitting in chairs and talking. The facial expressions of the people cannot be seen clearly and there is no additional information provided. Therefore, the sentiment of the image is classified as neutral.","b""Hon Zartaj Gul, Minister of State for Climate Change of Pakistan today paid courtesy call to @NemaKenya Director General Prof Geoffrey Wahungu.  Issues discussed includes Kenya's plastic bags ban and progress so far and climate change initiatives that the Authority is undertaking https://t.co/3e4BvXZB2P""",neutral
116,id_1090303533872758786_2019-01-29.jpg,1090303533872758786,Negative,Negative,prediction failed,0.0,No sentiment detected.,We snapped this when out #walking. When we looked at the pic later we were both struck by its #PostApocalyptic feel. Is this our #future once we\xe2\x80\x99ve finished raping the world? A lone naked woman wandering a lifeless moonscape? #life #environment #climatechange #FutureofEurope https://t.co/zn71v5h49e,neutral
117,id_1205872541480488960_2019-12-14.jpg,1205872541480488960,Negative,Neutral,negative,0.6,The headline expresses a negative sentiment towards big tech companies and their relationship with the Pentagon.,"richest man on earth would rather larp being an imperialist mercenary than feed the poor, house the homeless, or fund initiatives to curtail climate change. but yeah, no, the kindly billionaires will definitely save us with their ~generosity~ https://t.co/d9knCJza2A",negative
118,id_1113711139869868032_2019-04-04.jpg,1113711139869868032,Neutral,Neutral,neutral,1.0,The image is about a TV program on climate change. It is difficult to determine the sentiment of the image without additional information.,"++CONFIRMED++BBC One will air \\Climate change - The facts\\"", presented by Sir David Attenborough, at 9pm on Thursday, 18 April.It will be 90mins, so will push back the 10 O\'Clock News by 30 mins.https://t.co/yaJFWiNIkT https://t.co/EByOKlQEWe""",neutral
119,id_1128331844817235969_2019-05-14.jpg,1128331844817235969,Positive,Positive,positive,0.6,"The image shows a beautiful landscape of a city with a clear blue sky and green trees, which is likely to evoke positive emotions in viewers.","Today @Edinburgh_CC set one of the most ambitious climate change targets in the world: to become a #ZeroCarbon Capital City by 2030.It will take leadership, resources & significant change for all of us but Edinburgh\xe2\x80\x99s up for the challenge!\xf0\x9f\x92\xaa\xf0\x9f\x8c\x8d https://t.co/TfkGr2TRRd https://t.co/Kvn5U5AWJS",positive
120,id_1154166043104960519_2019-07-24.jpg,1154166043104960519,Neutral,Neutral,neutral,0.8,"The image shows two people standing close to each other. One of them is smiling, while the other has a neutral facial expression. It is not possible to determine the sentiment of the image based on the facial expressions alone.",The 1975 enlist climate change activist Greta Thunberg for self-titled new song https://t.co/eHLxCIHGEC https://t.co/RPHWfaK01q,neutral
121,id_1181306922890383366_2019-10-07.jpg,1181306922890383366,Negative,Negative,positive,0.6,"The image is of Victoria Falls, which is a beautiful natural wonder. The water is a stunning blue color and the falls are surrounded by lush greenery. The image is very peaceful and relaxing.",Climate change is REAL and in as much as we may cry \xe2\x80\x9cbread and butter issues\xe2\x80\x9d.... I think we will fast be discussing Climate change when is has now literally affected our \xe2\x80\x9cbread and butter\xe2\x80\x9d! This is not good.... @METHI_Zimbabwe https://t.co/Jg0RJSohIZ,negative
122,id_1202671263912730624_2019-12-05.jpg,1202671263912730624,Positive,Positive,positive,0.9,"The image shows three people smiling and posing for a picture. This suggests that they are happy and enjoying themselves. Additionally, the background is blurred and nondescript, which suggests that the focus is on the people in the image and their positive emotions.","I\xe2\x80\x99m honoured to have been invited to attend the Speech from the Throne, and nice to run into my friend @cathmckenna. I look forward to hearing the government\xe2\x80\x99s priorities to help cities deliver infrastructure and transit projects and fight climate change. https://t.co/1GbMMBa49B",positive
123,id_1175843785739255813_2019-09-22.jpg,1175843785739255813,Neutral,Neutral,neutral,0.8,The image shows a man with a neutral facial expression. It is difficult to determine the sentiment of the image based on the facial expression alone.,"b""Make climate fight 'sexy,' says Japan's new environment minister https://t.co/DO3a6G1Rxq https://t.co/J8c0aWRs3m""",neutral
124,id_1134750156845268992_2019-06-01.jpg,1134750156845268992,Neutral,Positive,positive,0.9,"The image shows two men smiling and shaking hands, which is a positive sentiment.","Shri Prakash Javadekar today took charge as the Cabinet Minister and Shri Babul Supriyo as the Minister of State of the Ministry of Environment Forest and Climate Change (MoEFCC)@PrakashJavdekar, @SuPriyoBabul https://t.co/0sQtBvXwD5",neutral
125,id_1157213869275787264_2019-08-02.jpg,1157213869275787264,Neutral,Neutral,positive,0.6,The image is about the need to adapt land use to climate change to secure food production for present and future generations. The image is positive because it shows that there is a way to address the challenges of climate change.,"\\We need to adapt our land use to #climatechange so we can secure food production for present and future generations.\\"" - says @andersen_inger at the opening session of the #IPCC 50th plenary session #SRCCL #GlobalGoals https://t.co/Xehjtkb9Gh""",neutral
126,id_1179802988480794624_2019-10-03.jpg,1179802988480794624,Neutral,Negative,neutral,0.8,"The image shows two people sitting at a table, engaged in a conversation. The man on the left is speaking, while the man on the right is listening attentively. Both men have neutral facial expressions. The overall tone of the image is neutral.",Had the honour of speaking alongside Dr Pervez Hoodbouy at FC college. We discussed the possibilities of peace in a world torn by climate change and left-wing populism. https://t.co/u11PiFhUAb,positive
127,id_1121445922666418184_2019-04-25.jpg,1121445922666418184,Neutral,Positive,neutral,0.8,The image is of a young girl wearing glasses. Her expression is neutral.,"Without fighting climate change, we won\xe2\x80\x99t have anything left to fight for.Thank you @i_D & @Clementine_wdp for the opportunity!Check out the article,. https://t.co/nf9i1HCIvS https://t.co/5zfZhynGRY",positive
128,id_1095425185992400896_2019-02-12.jpg,1095425185992400896,Negative,Negative,prediction failed,0.0,No sentiment detected.,I\xe2\x80\x99m taking a stand in the #youthstrike4climate #protecting our #planet is no longer an option but and obligation \xf0\x9f\x99\x85\xf0\x9f\x8f\xbb\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8fAll across the world young people are #striking off school to take a stand against #ClimateChange and I\xe2\x80\x99m one of them!@Strike4Youth @Strike4Uk @Fridays4future https://t.co/kryixqbhPI,neutral
129,id_1128664119815569408_2019-05-15.jpg,1128664119815569408,Negative,Negative,prediction failed,0.0,No sentiment detected.,"When physicists go bad, they go *very* bad: right-leaning physicists have used their credentials for everything from eugenics to climate change denialism https://t.co/5LvI7rI13K the latest comic for @thenib from @sciencecomic and me! https://t.co/kItv55Cf6A",negative
130,id_1136409501731577859_2019-06-05.jpg,1136409501731577859,Negative,Negative,negative,0.8,"The image is about Trump's golf course being threatened by climate change. The headline is negative and the article talks about how the golf course is losing money and how climate change is a threat. The image is of a golf course with a large American flag flying in the background. The flag is blowing in the wind and the sky is cloudy. The image is a symbol of American strength and power, but it is also a reminder of the fragility of the environment.","Despite the additional cost to taxpayers and odd logistics of flying hundreds of miles west to Ireland then hundreds more miles back east to France, Trump claims he stayed at his money-losing golf course, Doonbeg, for \\convenience.\\""by @Fahrenthold #Maddow https://t.co/4loz54yEdw https://t.co/dc9PK97qWu""",neutral
131,id_1181717590537695232_2019-10-08.jpg,1181717590537695232,Positive,Neutral,positive,0.6,"The image shows a majestic buffalo standing in the snow with a beautiful mountain backdrop. The buffalo is a symbol of strength and resilience, and the snow suggests a sense of peace and tranquility. The overall feeling of the image is one of positivity and hope.","\xf0\x9f\x9a\xa8CLIMATE CHANGE WARNING\xf0\x9f\x9a\xa8 This Thursday Dana is bringing the cold hard truth about how guns save lives!! Get your winter coat out,. it will be a fun night!! @DLoesch @TPUSA https://t.co/ucSYMuF5ra",positive
132,id_1176637795827421184_2019-09-24.jpg,1176637795827421184,Negative,Neutral,negative,0.6,"The article is about video game companies promising to take action on climate change, but critics saying they need to do more. The headline and the content of the article indicate that the sentiment is negative.","If you believe we only have 12 years to combat climate change, then get rid of your phone, stop working in games, & no longer buy consumer electronicsBut you wont, cuz instead of taking actual actions that support your beliefs, you\xe2\x80\x99d rather whine online to feel morally superior https://t.co/vzeYYUdl8R",negative
133,id_1165728552500768776_2019-08-25.jpg,1165728552500768776,Neutral,Negative,positive,0.7,"The image shows a large crowd of people gathered at a political rally. The people are holding signs and cheering, and the overall atmosphere is one of excitement and enthusiasm. This suggests that the sentiment of the image is positive.","In Louisville, Kentucky, @BernieSanders talks up his climate change plan and makes an appeal to coal country.\xe2\x80\x9cCoal miners are not my enemy. Workers in the fossil fuel industry are not my enemy. Climate change is my enemy!\xe2\x80\x9d https://t.co/zrj8ebJd8Y",neutral
134,id_1184073330556624901_2019-10-15.jpg,1184073330556624901,Neutral,Neutral,neutral,0.8,The image shows a man in a suit speaking at a press conference. His expression is neutral. The background is a green wall with the words 'Department' and 'PID' repeated.,"Adviser to Prime Minister on Climate Change Malik Amin Aslam has said that the steps are being taken to make all cities of the country green.Addressing a news conference in Islamabad, he said the Ministry has prepared Electric Vehicle Policy to reduce air pollution in country. https://t.co/6uZ2WWW0EA",neutral
135,id_1106303056189313025_2019-03-14.jpg,1106303056189313025,Negative,Neutral,negative,0.9,The article is a rebuttal to Michael Mann's Newsweek smear of Greenpeace co-founder Dr. Moore and Princeton's Dr. Happer. The article calls out Greenpeace for 'historical revisionism'.,"b""Ooooh deniers. Did I touch a nerve?https://t.co/ZEG3VHdRfYI'm sawee \xf0\x9f\x98\xa2 https://t.co/FDVhYBmm7L""",neutral
136,id_1095110473534582784_2019-02-12.jpg,1095110473534582784,Negative,Neutral,negative,0.8,The person in the image is covered in snow and looks like they are struggling. This is likely to be a negative experience for them.,The polar vortex is running wild\xe2\x80\x94and it may not be because of climate change https://t.co/X7jaKQCc28 https://t.co/0d1WWyo6sC,neutral
137,id_1140708558432026624_2019-06-17.jpg,1140708558432026624,Positive,Positive,negative,0.8,The image is about the carbon footprint of a typical American household. The image shows that air travel accounts for 48% of the carbon footprint. This is a negative sentiment because it shows that air travel is a major contributor to climate change.,"In 2013, I was tearfully shocked by the IPCC into transforming my lifestyle because of the urgency of climate change.Today, I checked up on my carbon footprint. It\xe2\x80\x99s down 73% in six years.https://t.co/nzU4KEOGmu https://t.co/zl158WYGLN",neutral
138,id_1100513685494263808_2019-02-26.jpg,1100513685494263808,Negative,Negative,prediction failed,0.0,No sentiment detected.,If reverse \xe2\x80\x9cDriving Miss Daisy\xe2\x80\x9d winning best picture wasn\xe2\x80\x99t bad enough\xe2\x80\xa6 https://t.co/FmW2L3hbCn https://t.co/yI7nWvHzc8,neutral
139,id_1166045291340075009_2019-08-26.jpg,1166045291340075009,Negative,Neutral,neutral,1.0,The image is of an empty chair at a conference table. There is no clear indication of the sentiment of the image.,"Here\xe2\x80\x99s a pic of Trump during the climate change conversation at the G-7. Oh, wait that\xe2\x80\x99s just an empty chair. Not only is he bad at his job, he doesn\xe2\x80\x99t even show up. But, to be honest, I prefer the empty chair. https://t.co/UkNGJgEDZQ",negative
140,id_1092137276304510977_2019-02-03.jpg,1092137276304510977,Negative,Neutral,neutral,1.0,The image is a scientific paper which is generally neutral in tone. It does not express any clear positive or negative sentiment.,How the tragic deaths of 56 Million Indigenous People in North America due to colonialism in the 1500-1600s contributed to climate change. Read the full article here: https://t.co/ewfaa9I4Ip https://t.co/OJHJXZCdIr,negative
141,id_1152200062912671744_2019-07-19.jpg,1152200062912671744,Positive,Neutral,negative,0.8,"The image shows a graph of global temperatures over time. The graph shows that temperatures are rising, and the current temperature is the highest it has been in the past 2000 years. The image is likely to be interpreted as a warning about climate change.","GOOD MORNING \xe2\x98\x80\xef\xb8\x8f friends of #climatebrawl: well this morning was special for me - Tom Nelson - @tan123 - blocked me,. he lasted for a while but finally succumbed to science and the truth. Give Tom my best, will ya? - #climatechange #climatecrisis https://t.co/YjwigFC56I",positive
142,id_1173626792898375682_2019-09-16.jpg,1173626792898375682,Positive,Neutral,positive,0.9,"The image is a campaign poster encouraging people to vote for Marguerite Green for Ag Commissioner on October 12th. The bright colors and positive message convey a sense of urgency and excitement, suggesting that the candidate is optimistic about their chances of winning.","I was told not to run, not to talk about climate change and that I had to raise $500,000 to even make an impact. No matter what happens one of the things I\xe2\x80\x99m most excited about is being on the other side of this to tell future candidates how wrong those things are. https://t.co/8QvlFpLrBp",neutral
143,id_1200023358613737474_2019-11-28.jpg,1200023358613737474,Positive,Neutral,neutral,1.0,"The image is a screenshot of a vote count in the European Parliament. The vote is on a resolution on the 2019 EU budget. The result of the vote is 665 in favor, 322 against, 298 abstentions and 45 not voting. The sentiment of the image is neutral because it does not express any opinion on the vote.",AM38 of #COP25 EP resolution supporting the role of Nuclear in combating #ClimateChange passed \xf0\x9f\x91\x8f\xf0\x9f\x91\x8f. Congrats @Europarl_EN @GrudlerCh @pcanfin ! @FORATOM_nuclear https://t.co/qehpB8RzSq,positive
144,id_1102525783434760192_2019-03-04.jpg,1102525783434760192,Negative,Negative,negative,0.9,The image shows a family arguing and the boy looks upset. ,Parents scared of Momo ignoring kids scared of climate\xc2\xa0change https://t.co/0l01dgvAK4 https://t.co/MZzSwlZpSf,negative
145,id_1181243556297494529_2019-10-07.jpg,1181243556297494529,Neutral,Neutral,neutral,0.6,"The article is about a protest that took place on Monday, October 7th. The protest was organized by climate change activists and it involved blocking the Walterdale Bridge in Edmonton, Canada. The protesters were demanding that the government take action to address climate change. The police were present at the protest and they negotiated with the protesters to end the blockade. The protest ended peacefully and the bridge was reopened at 0809hrs.",EPS issues the following statement in regards to the Climate Change Protest on the Walterdale Bridge from this morning. #yeg #yegtraffic https://t.co/cihCKhRX38,neutral
146,id_1166605075424403456_2019-08-28.jpg,1166605075424403456,Positive,Positive,positive,0.7,"The image shows a man and woman standing at a podium, both smiling and holding microphones. The background is a green lawn with trees and a building. The man is wearing a suit and tie, and the woman is wearing a casual shirt. The image is well-lit and bright. These factors suggest that the sentiment of the image is positive.","At #DiploGreen event, Advisor to PM on #ClimateChange @aminattock said the government is fully committed for #CleanGreenPakistan and #10BillionTreeTsunami, #SayNoToPlasticBags, Electric Vehicle Policy, Waste Management and access to Clean Drinking Water are the key focus areas. https://t.co/r2OjTuQ6d4",positive
147,id_1115954476828037121_2019-04-10.jpg,1115954476828037121,Neutral,Negative,prediction failed,0.0,No sentiment detected.,\xf0\x9f\x9a\xa8BRAND NEW COMIC now on @BoingBoing \xf0\x9f\x9a\xa8-\xe2\x98\x80\xef\xb8\x8f\xf0\x9f\x8c\x8a\xf0\x9f\x94\xa5Who acknowledges that Climate Change is a reality?And who doesn\xe2\x80\x99t?-https://t.co/49DqIJkAoQ https://t.co/KxfEPByyOt,neutral
148,id_1138059366169530369_2019-06-10.jpg,1138059366169530369,Neutral,Neutral,neutral,1.0,The image shows two men in suits sitting in chairs and looking at each other. There is a table between them with flowers on it. The background is a blue wall with a painting on it. The image is well-lit. There is no clear indication of the sentiment of the image.,"President @Niinisto and President Moon discussed developments on the Korean peninsula, #climatechange and good relations between #Finland and Republic of #Korea. https://t.co/1WyTGP68K7",neutral
149,id_1141430783682498560_2019-06-19.jpg,1141430783682498560,Positive,Neutral,neutral,1.0,"The image is of a man giving a speech. The man's facial expression is neutral. The background is blurred, and there is no other information in the image that would indicate the sentiment.","Great to speak this morning to the Real Clean Energy and Climate Change Solutions event hosted by the Citizens for Responsible Energy Solutions Forum. I enjoyed our thoughtful discussion on the environment, energy, and the #GreenRealDeal! @CRESforum https://t.co/oqyGcTxEt2",positive
150,id_1199394874405130242_2019-11-26.jpg,1199394874405130242,Positive,Positive,positive,0.9,"The man is smiling and appears to be enjoying himself. He is also wearing headphones, which suggests that he is listening to music or a podcast, which is often associated with positive emotions.","From Grassroots Activism To Informing Canada\xe2\x80\x99s Foreign Policy on Defense, Diplomacy, Security, Climate Change and International Aid. My mission in summary the next days in Ottawa \xf0\x9f\x87\xa8\xf0\x9f\x87\xa6 My passion working in rural communities with CODE and Follow The Money prepared me for this \xf0\x9f\x98\x87\xf0\x9f\x98\x8a\xf0\x9f\x8d\x80 https://t.co/ZY1VfdxZhy",neutral
151,id_1103705787120185345_2019-03-07.jpg,1103705787120185345,Positive,Positive,positive,0.6,The image is about climate action. It is a call to take action on climate change. The image is positive because it is about taking action to solve a problem.,It\xe2\x80\x99s up to us to take action on climate change. RETWEET if you support #ClimateActionNow. https://t.co/zhryfBnptU,neutral
152,id_1181550004256854017_2019-10-08.jpg,1181550004256854017,Negative,Negative,negative,0.9,"The image shows a woman being arrested by three police officers. The woman is being held by the arms and legs and is not resisting. The police officers are wearing riot gear and look serious. The image is taken from a low angle, which makes the police officers look more imposing. The background is blurred, but it looks like the arrest is taking place on a busy street. The image is a negative one and is likely to evoke feelings of sympathy for the woman and anger towards the police.",Nearly 300 people were arrested in central #London during the 1st day of mass protests by Extinction Rebellion which demand much more urgent action against #climatechange https://t.co/NCKdXzM7Cr,negative
153,id_1135951124945674241_2019-06-04.jpg,1135951124945674241,Negative,Positive,positive,0.6,"The image shows a group of people gathered in front of a building, listening to a man giving a speech. The man is smiling and holding a microphone, and the people in the crowd are looking at him and listening attentively. The overall impression of the image is one of positivity and hope.",We stand here in solidarity with all those people suppressed by the 45th President of USA. Our charge sheet is this - Donald Trump is guilty of misogyny...of Islamophobia of climate change denial...of racism. This is not about left vs right it\xe2\x80\x99s about right vs wrong #TrumpProtest https://t.co/JOxzY7iyw0,negative
154,id_1134156103502127104_2019-05-30.jpg,1134156103502127104,Positive,Positive,positive,0.7,"The image is about Polis Administration's roadmap to 100% renewable energy by 2040 and bold climate action. It lists 6 goals: grow green jobs and save consumers money, more zero emission vehicles and commuting options, support local commitment to 100% renewable energy, модернизировать the Public Utilities Commission, promote energy efficiency, move towards zero emission buildings, and ensure a just and equitable transition for all of Colorado. The overall sentiment of the image is positive because it shows that the Polis Administration is taking steps to address climate change and transition to a clean energy economy.","We\xe2\x80\x99re taking immediate action to improve our air quality, curb pollution and fight climate change. Our roadmap to achieve 100% renewable energy in Colorado by 2040 will drive innovation and jobs, cleaner air, and save consumers money. #copolitics #environment #climatechange https://t.co/SRIUM2QURp",positive
155,id_1163810197778903040_2019-08-20.jpg,1163810197778903040,Negative,Negative,negative,0.9,The image shows a forest fire. The fire is spreading and there is a lot of smoke. The trees are burning and the forest is being destroyed. This is a negative image.,"b""The Amazon rainforest has been burning for 3 weeks! We are on the verge of losing it completely if the fire isn't put out. The loss of trees, the loss of biodiversity is what is accelerating CLIMATE CHANGE. THIS IS AN INTERNATIONAL EMERGENCY. This is a CRISIS.#SaveTheAmazon https://t.co/EDx1bub5AZ""",negative
156,id_1086603442175524864_2019-01-19.jpg,1086603442175524864,Negative,Neutral,prediction failed,0.0,No sentiment detected.,Pentagon issues dire warning about climate change threat to military bases https://t.co/y6rgXJm0nU https://t.co/Zi9nwa2E1y,negative
157,id_1115698423129432065_2019-04-09.jpg,1115698423129432065,Positive,Positive,positive,0.6,"The image shows a futuristic flying car. It is a concept that has been around for many years, but there has been a recent increase in interest in developing flying cars. This is likely due to the increasing traffic congestion in major cities. Flying cars could provide a way to bypass traffic and reduce pollution. The image is positive because it shows a potential solution to a major problem.",Flying cars could save us from climate change https://t.co/t2PcLfG99W https://t.co/EfQKSRLEdg,neutral
