,image,sentiment
949,id_1080819200606855169_2019-01-03.jpg,Negative
950,id_1081679138467962880_2019-01-05.jpg,Neutral
951,id_1093766451150929920_2019-02-08.jpg,Positive
952,id_1083381721997955074_2019-01-10.jpg,Neutral
953,id_1095334906677190663_2019-02-12.jpg,Negative
954,id_1088477528207966208_2019-01-24.jpg,Negative
955,id_1088939034485932033_2019-01-25.jpg,Positive
956,id_1083674882297262080_2019-01-11.jpg,Positive
957,id_1095086963927977985_2019-02-11.jpg,Neutral
958,id_1081636627368366080_2019-01-05.jpg,Neutral
959,id_1084813475208220672_2019-01-14.jpg,Positive
960,id_1083777605566836736_2019-01-11.jpg,Positive
961,id_1086068657468235776_2019-01-18.jpg,Negative
962,id_1095674136024809473_2019-02-13.jpg,Negative
963,id_1085224603406995457_2019-01-15.jpg,Neutral
964,id_1093525827084525568_2019-02-07.jpg,Neutral
965,id_1094958710512861185_2019-02-11.jpg,Neutral
966,id_1080163045312266240_2019-01-01.jpg,Neutral
967,id_1087820329370689537_2019-01-22.jpg,Neutral
968,id_1088823567230349312_2019-01-25.jpg,Neutral
969,id_1083038985612607489_2019-01-09.jpg,Positive
970,id_1090644900176162816_2019-01-30.jpg,Positive
971,id_1087706298718842880_2019-01-22.jpg,Neutral
972,id_1093041684622069760_2019-02-06.jpg,Neutral
973,id_1093243157750468608_2019-02-06.jpg,Negative
974,id_1081230422506422273_2019-01-04.jpg,Negative
975,id_1083411940171567108_2019-01-10.jpg,Positive
976,id_1087850035369336837_2019-01-22.jpg,Neutral
977,id_1092262473850343424_2019-02-04.jpg,Negative
978,id_1092557253784358914_2019-02-04.jpg,Neutral
979,id_1088428037086109702_2019-01-24.jpg,Neutral
980,id_1085454093567565824_2019-01-16.jpg,Neutral
981,id_1083153686866681859_2019-01-10.jpg,Positive
982,id_1081203703510720513_2019-01-04.jpg,Positive
983,id_1087386127177338882_2019-01-21.jpg,Positive
984,id_1087252500774715393_2019-01-21.jpg,Positive
985,id_1092393767557042177_2019-02-04.jpg,Positive
986,id_1087253739260596224_2019-01-21.jpg,Neutral
987,id_1089581312283955201_2019-01-27.jpg,Positive
988,id_1092210052629331974_2019-02-03.jpg,Positive
989,id_1093289326857793536_2019-02-06.jpg,Positive
990,id_1084171924434051075_2019-01-12.jpg,Positive
991,id_1093459864095989762_2019-02-07.jpg,Negative
992,id_1083680470469091328_2019-01-11.jpg,Negative
993,id_1088005193655037952_2019-01-23.jpg,Positive
994,id_1080906904933560320_2019-01-03.jpg,Neutral
995,id_1095538143468482566_2019-02-13.jpg,Positive
996,id_1093130900311810049_2019-02-06.jpg,Positive
997,id_1089503588756398080_2019-01-27.jpg,Negative
998,id_1090274911296344064_2019-01-29.jpg,Positive
999,id_1093594902745604096_2019-02-07.jpg,Neutral
1000,id_1102786821619175425_2019-03-05.jpg,Positive
1001,id_1108125108827291648_2019-03-19.jpg,Neutral
1002,id_1102225736008691712_2019-03-03.jpg,Neutral
1003,id_1107586507865362433_2019-03-18.jpg,Positive
1004,id_1096538270127788032_2019-02-15.jpg,Positive
1005,id_1105881077799927808_2019-03-13.jpg,Positive
1006,id_1100799992212701186_2019-02-27.jpg,Neutral
1007,id_1095766342148521986_2019-02-13.jpg,Positive
1008,id_1098110729813520384_2019-02-20.jpg,Neutral
1009,id_1099217493288280064_2019-02-23.jpg,Neutral
1010,id_1103475698885251072_2019-03-07.jpg,Positive
1011,id_1098332647904956418_2019-02-20.jpg,Negative
1012,id_1099000233273507842_2019-02-22.jpg,Neutral
1013,id_1098336890007109632_2019-02-20.jpg,Positive
1014,id_1096879494437240833_2019-02-16.jpg,Neutral
1015,id_1099014787873280001_2019-02-22.jpg,Neutral
1016,id_1107481873771454465_2019-03-18.jpg,Positive
1017,id_1096422501398298624_2019-02-15.jpg,Positive
1018,id_1097824969285951488_2019-02-19.jpg,Neutral
1019,id_1107148394831597568_2019-03-17.jpg,Negative
1020,id_1106677154912325633_2019-03-15.jpg,Negative
1021,id_1102106907546927105_2019-03-03.jpg,Positive
1022,id_1096025010702036993_2019-02-14.jpg,Positive
1023,id_1096777195832442881_2019-02-16.jpg,Positive
1024,id_1098269357111693312_2019-02-20.jpg,Positive
1025,id_1096682815339532288_2019-02-16.jpg,Negative
1026,id_1100594716159164416_2019-02-27.jpg,Positive
1027,id_1106914865741004801_2019-03-16.jpg,Negative
1028,id_1101169225937244161_2019-02-28.jpg,Positive
1029,id_1107975840523059200_2019-03-19.jpg,Positive
1030,id_1097266953519915008_2019-02-17.jpg,Neutral
1031,id_1100821857178185728_2019-02-27.jpg,Positive
1032,id_1103297178687234048_2019-03-06.jpg,Positive
1033,id_1098102600635842565_2019-02-20.jpg,Positive
1034,id_1097254556487073795_2019-02-17.jpg,Neutral
1035,id_1098676130410885121_2019-02-21.jpg,Positive
1036,id_1107735375278030848_2019-03-18.jpg,Neutral
1037,id_1101593172264800257_2019-03-01.jpg,Negative
1038,id_1096089023691538432_2019-02-14.jpg,Positive
1039,id_1101585413767081984_2019-03-01.jpg,Negative
1040,id_1107287322402394115_2019-03-17.jpg,Positive
1041,id_1106960952417751041_2019-03-16.jpg,Positive
1042,id_1099745794813390849_2019-02-24.jpg,Positive
1043,id_1097975708889112577_2019-02-19.jpg,Positive
1044,id_1097382566984802305_2019-02-18.jpg,Negative
1045,id_1096713460438781952_2019-02-16.jpg,Negative
1046,id_1100295137442390016_2019-02-26.jpg,Neutral
1047,id_1107041244574814209_2019-03-16.jpg,Positive
1048,id_1100078145598902273_2019-02-25.jpg,Positive
1049,id_1096018728368644096_2019-02-14.jpg,Positive
1050,id_1100167003464237057_2019-02-25.jpg,Neutral
1051,id_1105840505416572929_2019-03-13.jpg,Positive
1052,id_1106261910377414662_2019-03-14.jpg,Neutral
1053,id_1096588448645828608_2019-02-16.jpg,Neutral
1054,id_1101453760734351360_2019-03-01.jpg,Neutral
1055,id_1103496334563254272_2019-03-07.jpg,Neutral
1056,id_1096137001936584707_2019-02-14.jpg,Positive
1057,id_1103986460649230337_2019-03-08.jpg,Neutral
1058,id_1097200760968880131_2019-02-17.jpg,Neutral
1059,id_1104113519115423744_2019-03-08.jpg,Positive
1060,id_1101745200072929280_2019-03-02.jpg,Negative
1061,id_1107996051074625536_2019-03-19.jpg,Positive
1062,id_1102518864527667200_2019-03-04.jpg,Neutral
1063,id_1101007827118653441_2019-02-28.jpg,Neutral
1064,id_1100688709148651520_2019-02-27.jpg,Positive
1065,id_1106321629318184965_2019-03-14.jpg,Neutral
1066,id_1099389826925817856_2019-02-23.jpg,Positive
1067,id_1106729294586355712_2019-03-16.jpg,Negative
1068,id_1104131381645389824_2019-03-08.jpg,Neutral
1069,id_1103549814808158209_2019-03-07.jpg,Neutral
1070,id_1107691941049839618_2019-03-18.jpg,Positive
1071,id_1102367620475617286_2019-03-04.jpg,Positive
1072,id_1098490257585176576_2019-02-21.jpg,Negative
1073,id_1100822406162247682_2019-02-27.jpg,Negative
1074,id_1100684676723658753_2019-02-27.jpg,Negative
1075,id_1106221606198829056_2019-03-14.jpg,Negative
1076,id_1104137308712906752_2019-03-08.jpg,Neutral
1077,id_1101135036974333955_2019-02-28.jpg,Neutral
1078,id_1102598829008973832_2019-03-04.jpg,Negative
1079,id_1099856905889996800_2019-02-25.jpg,Negative
1080,id_1102078739742056449_2019-03-03.jpg,Negative
1081,id_1098545097086586880_2019-02-21.jpg,Positive
1082,id_1097124353454551040_2019-02-17.jpg,Negative
1083,id_1107525799131926528_2019-03-18.jpg,Neutral
1084,id_1104379207327670272_2019-03-09.jpg,Negative
1085,id_1107028152432377856_2019-03-16.jpg,Negative
1086,id_1099753123269304321_2019-02-24.jpg,Neutral
1087,id_1096843260142718982_2019-02-16.jpg,Negative
1088,id_1102638607024771072_2019-03-04.jpg,Positive
1089,id_1107714574030114817_2019-03-18.jpg,Neutral
1090,id_1101860126695321600_2019-03-02.jpg,Neutral
1091,id_1102954563567566848_2019-03-05.jpg,Neutral
1092,id_1099803367012847617_2019-02-24.jpg,Negative
1093,id_1108070670238392320_2019-03-19.jpg,Neutral
1094,id_1099935482228674560_2019-02-25.jpg,Positive
1095,id_1102184346201542656_2019-03-03.jpg,Positive
1096,id_1107095951330689024_2019-03-17.jpg,Positive
1097,id_1105705431987617793_2019-03-13.jpg,Positive
1098,id_1107585213729783808_2019-03-18.jpg,Negative
1099,id_1107355929190649856_2019-03-17.jpg,Neutral
1100,id_1106235598547742720_2019-03-14.jpg,Positive
1101,id_1105119304087977984_2019-03-11.jpg,Negative
1102,id_1097427964130660352_2019-02-18.jpg,Positive
1103,id_1100372468554977282_2019-02-26.jpg,Positive
1104,id_1106607274443919367_2019-03-15.jpg,Negative
1105,id_1105591357387751424_2019-03-12.jpg,Negative
1106,id_1105405395869360129_2019-03-12.jpg,Neutral
1107,id_1100456871352246277_2019-02-26.jpg,Positive
1108,id_1106645304466644994_2019-03-15.jpg,Neutral
1109,id_1100735583134142464_2019-02-27.jpg,Negative
1110,id_1105163759113383937_2019-03-11.jpg,Neutral
1111,id_1099694645192331264_2019-02-24.jpg,Neutral
1112,id_1105445690975637504_2019-03-12.jpg,Neutral
1113,id_1108248274652356608_2019-03-20.jpg,Neutral
1114,id_1097069150332223488_2019-02-17.jpg,Neutral
1115,id_1107287776037355522_2019-03-17.jpg,Positive
1116,id_1105227112514957312_2019-03-11.jpg,Negative
1117,id_1104907011500720128_2019-03-11.jpg,Positive
1118,id_1096870428209868800_2019-02-16.jpg,Positive
1119,id_1097834741909213184_2019-02-19.jpg,Positive
1120,id_1101560808327266305_2019-03-01.jpg,Positive
1121,id_1108288700683816961_2019-03-20.jpg,Neutral
1122,id_1102270169043341316_2019-03-03.jpg,Positive
1123,id_1101199578903265280_2019-02-28.jpg,Positive
1124,id_1103722735425994752_2019-03-07.jpg,Positive
1125,id_1104436637889675265_2019-03-09.jpg,Neutral
1126,id_1096108119816577025_2019-02-14.jpg,Positive
1127,id_1105962566243643393_2019-03-13.jpg,Positive
1128,id_1100680657045463040_2019-02-27.jpg,Negative
1129,id_1095928339351646208_2019-02-14.jpg,Positive
1130,id_1103237396148224000_2019-03-06.jpg,Positive
1131,id_1100504445803290624_2019-02-26.jpg,Negative
1132,id_1098687534262091777_2019-02-21.jpg,Neutral
1133,id_1100652742278893568_2019-02-27.jpg,Neutral
1134,id_1107656778660134913_2019-03-18.jpg,Positive
1135,id_1100795430634487808_2019-02-27.jpg,Positive
1136,id_1100758904282247169_2019-02-27.jpg,Neutral
1137,id_1105716872132157440_2019-03-13.jpg,Positive
1138,id_1103613424234364928_2019-03-07.jpg,Negative
1139,id_1101562862613467142_2019-03-01.jpg,Neutral
1140,id_1107049406937755648_2019-03-16.jpg,Negative
1141,id_1103250298833985536_2019-03-06.jpg,Positive
1142,id_1104955544702468096_2019-03-11.jpg,Neutral
1143,id_1107605268760678401_2019-03-18.jpg,Neutral
1144,id_1102961276903403521_2019-03-05.jpg,Neutral
1145,id_1100753767056793600_2019-02-27.jpg,Neutral
1146,id_1096068833402646528_2019-02-14.jpg,Positive
1147,id_1099602202744770561_2019-02-24.jpg,Negative
1148,id_1101556002967769090_2019-03-01.jpg,Positive
1149,id_1107235712703827968_2019-03-17.jpg,Negative
1150,id_1108111006734127111_2019-03-19.jpg,Negative
1151,id_1104955622259417088_2019-03-11.jpg,Neutral
1152,id_1101963169927450625_2019-03-02.jpg,Positive
1153,id_1098862363263012864_2019-02-22.jpg,Neutral
1154,id_1105477771105525760_2019-03-12.jpg,Positive
1155,id_1107914605701951489_2019-03-19.jpg,Neutral
1156,id_1104843832535994369_2019-03-10.jpg,Neutral
1157,id_1103785198850760704_2019-03-07.jpg,Neutral
1158,id_1105157225738354688_2019-03-11.jpg,Neutral
1159,id_1099261942252724225_2019-02-23.jpg,Neutral
1160,id_1098999737859100672_2019-02-22.jpg,Neutral
1161,id_1097636014682767360_2019-02-18.jpg,Positive
1162,id_1103176639922491393_2019-03-06.jpg,Negative
1163,id_1100964132399009792_2019-02-28.jpg,Positive
1164,id_1103332961733103619_2019-03-06.jpg,Positive
1165,id_1106312927307579392_2019-03-14.jpg,Neutral
1166,id_1098494113085882369_2019-02-21.jpg,Positive
1167,id_1099603543256911874_2019-02-24.jpg,Neutral
1168,id_1099753128721735681_2019-02-24.jpg,Neutral
1169,id_1103184664536236032_2019-03-06.jpg,Neutral
1170,id_1096810172461264897_2019-02-16.jpg,Neutral
1171,id_1105731473909268480_2019-03-13.jpg,Negative
1172,id_1098248587304230912_2019-02-20.jpg,Neutral
1173,id_1104859880467378176_2019-03-10.jpg,Negative
1174,id_1103378556963442696_2019-03-06.jpg,Neutral
1175,id_1100768969986924544_2019-02-27.jpg,Neutral
1176,id_1100320571613724673_2019-02-26.jpg,Positive
1177,id_1103242578999296000_2019-03-06.jpg,Neutral
1178,id_1096429938671009797_2019-02-15.jpg,Positive
1179,id_1099252551638224897_2019-02-23.jpg,Neutral
1180,id_1102534584439324672_2019-03-04.jpg,Positive
1181,id_1107851317073113090_2019-03-19.jpg,Neutral
1182,id_1103066876282920960_2019-03-05.jpg,Positive
1183,id_1104470731612663812_2019-03-09.jpg,Positive
1184,id_1097556549952667649_2019-02-18.jpg,Neutral
1185,id_1104322550803369984_2019-03-09.jpg,Negative
1186,id_1096761164644605953_2019-02-16.jpg,Positive
1187,id_1100401091240517632_2019-02-26.jpg,Neutral
1188,id_1100058677099356160_2019-02-25.jpg,Neutral
1189,id_1101220095261638656_2019-02-28.jpg,Neutral
1190,id_1097860866379337728_2019-02-19.jpg,Neutral
1191,id_1097450755697430531_2019-02-18.jpg,Neutral
1192,id_1103965771699490816_2019-03-08.jpg,Neutral
1193,id_1102404542262476800_2019-03-04.jpg,Positive
1194,id_1097437894120259584_2019-02-18.jpg,Neutral
1195,id_1103309532510400512_2019-03-06.jpg,Neutral
1196,id_1101393898436546560_2019-03-01.jpg,Positive
1197,id_1096500722089234432_2019-02-15.jpg,Positive
1198,id_1096896966443773952_2019-02-16.jpg,Negative
1199,id_1107869413146050560_2019-03-19.jpg,Neutral
1200,id_1100545015892328449_2019-02-26.jpg,Positive
1201,id_1100350233266061312_2019-02-26.jpg,Positive
1202,id_1102716910905540608_2019-03-04.jpg,Positive
1203,id_1095773154943864832_2019-02-13.jpg,Positive
1204,id_1100433631254900737_2019-02-26.jpg,Positive
1205,id_1100114724094500865_2019-02-25.jpg,Neutral
1206,id_1102149019193827329_2019-03-03.jpg,Negative
1207,id_1098237729287086080_2019-02-20.jpg,Neutral
1208,id_1101517176224337923_2019-03-01.jpg,Negative
1209,id_1107711217387352064_2019-03-18.jpg,Neutral
1210,id_1102588397342937088_2019-03-04.jpg,Positive
1211,id_1098587389801517056_2019-02-21.jpg,Positive
1212,id_1096443521949679616_2019-02-15.jpg,Negative
1213,id_1100437059309916160_2019-02-26.jpg,Positive
1214,id_1098214852621987843_2019-02-20.jpg,Positive
1215,id_1105491136695549952_2019-03-12.jpg,Positive
1216,id_1107866519114006528_2019-03-19.jpg,Neutral
1217,id_1097450735590100992_2019-02-18.jpg,Neutral
1218,id_1103110736971100160_2019-03-06.jpg,Positive
1219,id_1105817349905620992_2019-03-13.jpg,Neutral
1220,id_1101213770070671360_2019-02-28.jpg,Negative
1221,id_1096434620432896000_2019-02-15.jpg,Negative
1222,id_1100406887214772225_2019-02-26.jpg,Positive
1223,id_1106676901362446345_2019-03-15.jpg,Positive
1224,id_1101530493512749058_2019-03-01.jpg,Positive
1225,id_1096423946809995264_2019-02-15.jpg,Neutral
1226,id_1101487653135048711_2019-03-01.jpg,Positive
1227,id_1107366689660899328_2019-03-17.jpg,Negative
1228,id_1105471577498574848_2019-03-12.jpg,Neutral
1229,id_1101770052041351169_2019-03-02.jpg,Neutral
1230,id_1097502695374667776_2019-02-18.jpg,Positive
1231,id_1107356236645912583_2019-03-17.jpg,Neutral
1232,id_1096799282378752000_2019-02-16.jpg,Negative
1233,id_1107753625105899526_2019-03-18.jpg,Negative
1234,id_1107868760759812096_2019-03-19.jpg,Neutral
1235,id_1105197972348911616_2019-03-11.jpg,Negative
1236,id_1102951651499884545_2019-03-05.jpg,Positive
1237,id_1097954641466327040_2019-02-19.jpg,Positive
1238,id_1097874661977833473_2019-02-19.jpg,Positive
1239,id_1105539175132979202_2019-03-12.jpg,Neutral
1240,id_1101104897871831041_2019-02-28.jpg,Neutral
1241,id_1103900666118828032_2019-03-08.jpg,Positive
1242,id_1105527933135917057_2019-03-12.jpg,Positive
1243,id_1105483676639465473_2019-03-12.jpg,Neutral
1244,id_1098988593836548097_2019-02-22.jpg,Positive
1245,id_1100642203603324928_2019-02-27.jpg,Negative
1246,id_1101487188041183232_2019-03-01.jpg,Positive
1247,id_1108197883378130944_2019-03-20.jpg,Positive
1248,id_1098724532163096576_2019-02-21.jpg,Positive
1249,id_1095725105336836096_2019-02-13.jpg,Positive
1250,id_1097814685230026752_2019-02-19.jpg,Positive
1251,id_1107716786408034311_2019-03-18.jpg,Positive
1252,id_1101639378588250112_2019-03-02.jpg,Neutral
1253,id_1096969498060410880_2019-02-17.jpg,Neutral
1254,id_1105791215025430529_2019-03-13.jpg,Positive
1255,id_1101044498610749440_2019-02-28.jpg,Neutral
1256,id_1100650577124605953_2019-02-27.jpg,Neutral
1257,id_1098642700650319872_2019-02-21.jpg,Positive
1258,id_1096800258640596992_2019-02-16.jpg,Neutral
1259,id_1100784718075838464_2019-02-27.jpg,Positive
1260,id_1096697202020360194_2019-02-16.jpg,Neutral
1261,id_1100273014908829697_2019-02-26.jpg,Negative
1262,id_1099245460282327040_2019-02-23.jpg,Neutral
1263,id_1107997893133242368_2019-03-19.jpg,Negative
1264,id_1107254757243191296_2019-03-17.jpg,Positive
1265,id_1104157330722086912_2019-03-08.jpg,Positive
1266,id_1106215968282460161_2019-03-14.jpg,Negative
1267,id_1106609593189306368_2019-03-15.jpg,Positive
1268,id_1102019489032359937_2019-03-03.jpg,Negative
1269,id_1101558483273568256_2019-03-01.jpg,Negative
1270,id_1097146583508873217_2019-02-17.jpg,Negative
1271,id_1105182909013655555_2019-03-11.jpg,Positive
1272,id_1098154729274667008_2019-02-20.jpg,Positive
1273,id_1097174978028425217_2019-02-17.jpg,Neutral
1274,id_1096485623169454081_2019-02-15.jpg,Positive
1275,id_1098558621221310464_2019-02-21.jpg,Positive
1276,id_1105008655420805121_2019-03-11.jpg,Neutral
1277,id_1107589820765954048_2019-03-18.jpg,Positive
1278,id_1102934012178378754_2019-03-05.jpg,Neutral
1279,id_1105078829360529409_2019-03-11.jpg,Negative
1280,id_1100723488212598786_2019-02-27.jpg,Neutral
1281,id_1100635286843867136_2019-02-27.jpg,Negative
1282,id_1096748586589663232_2019-02-16.jpg,Positive
1283,id_1105507747443994630_2019-03-12.jpg,Negative
1284,id_1106944213411864576_2019-03-16.jpg,Positive
1285,id_1098680826210996224_2019-02-21.jpg,Neutral
1286,id_1097103366058987520_2019-02-17.jpg,Positive
1287,id_1099639309181833217_2019-02-24.jpg,Positive
1288,id_1103253185161056256_2019-03-06.jpg,Neutral
1289,id_1099886990659600384_2019-02-25.jpg,Neutral
1290,id_1097915824621404165_2019-02-19.jpg,Neutral
1291,id_1105868676039880705_2019-03-13.jpg,Neutral
1292,id_1103035959657021440_2019-03-05.jpg,Negative
1293,id_1099343748494958592_2019-02-23.jpg,Positive
1294,id_1100273860190957568_2019-02-26.jpg,Positive
1295,id_1102490327762513920_2019-03-04.jpg,Negative
1296,id_1103542927685570562_2019-03-07.jpg,Positive
1297,id_1103537276284489728_2019-03-07.jpg,Positive
1298,id_1102967056511705089_2019-03-05.jpg,Negative
1299,id_1100811599265316867_2019-02-27.jpg,Neutral
1300,id_1108094705227780096_2019-03-19.jpg,Positive
1301,id_1101754770031869952_2019-03-02.jpg,Negative
1302,id_1104000102132256769_2019-03-08.jpg,Positive
1303,id_1097848303914344448_2019-02-19.jpg,Positive
1304,id_1106854730893004801_2019-03-16.jpg,Positive
1305,id_1097296230810554368_2019-02-18.jpg,Negative
1306,id_1102286333240885249_2019-03-03.jpg,Negative
1307,id_1100279806346870785_2019-02-26.jpg,Positive
1308,id_1096167962946482180_2019-02-14.jpg,Positive
1309,id_1100251788375146496_2019-02-26.jpg,Neutral
1310,id_1097870939830706177_2019-02-19.jpg,Neutral
1311,id_1097646843083874305_2019-02-18.jpg,Positive
1312,id_1101235343016321025_2019-02-28.jpg,Neutral
1313,id_1099711851640819712_2019-02-24.jpg,Neutral
1314,id_1102561403322404865_2019-03-04.jpg,Positive
1315,id_1106275137014374403_2019-03-14.jpg,Positive
1316,id_1096818701322592256_2019-02-16.jpg,Neutral
1317,id_1100056378520100865_2019-02-25.jpg,Negative
1318,id_1096446634916020226_2019-02-15.jpg,Positive
1319,id_1102771717359886336_2019-03-05.jpg,Neutral
1320,id_1108005662624268288_2019-03-19.jpg,Positive
1321,id_1105547305384476672_2019-03-12.jpg,Positive
1322,id_1107640629289512960_2019-03-18.jpg,Neutral
1323,id_1097330613701484544_2019-02-18.jpg,Neutral
1324,id_1101955789240131584_2019-03-02.jpg,Neutral
1325,id_1104642294970499072_2019-03-10.jpg,Neutral
1326,id_1099184215113908224_2019-02-23.jpg,Neutral
1327,id_1099578290355007488_2019-02-24.jpg,Neutral
1328,id_1103880315460673536_2019-03-08.jpg,Positive
1329,id_1096419453884133376_2019-02-15.jpg,Positive
1330,id_1101856955096858624_2019-03-02.jpg,Positive
1331,id_1101448755998539776_2019-03-01.jpg,Positive
1332,id_1099888226251100161_2019-02-25.jpg,Neutral
1333,id_1098213147322863616_2019-02-20.jpg,Negative
1334,id_1100015807143251968_2019-02-25.jpg,Neutral
1335,id_1100884351506472960_2019-02-27.jpg,Positive
1336,id_1108283686896705537_2019-03-20.jpg,Neutral
1337,id_1100074182891704320_2019-02-25.jpg,Positive
1338,id_1107176494667694081_2019-03-17.jpg,Negative
1339,id_1106666921712336896_2019-03-15.jpg,Neutral
1340,id_1099392968903950336_2019-02-23.jpg,Positive
1341,id_1108315595022442496_2019-03-20.jpg,Neutral
1342,id_1106670643901194240_2019-03-15.jpg,Negative
1343,id_1099017883504599041_2019-02-22.jpg,Positive
1344,id_1102060278320189440_2019-03-03.jpg,Positive
1345,id_1107739621847379968_2019-03-18.jpg,Negative
1346,id_1098666134902108162_2019-02-21.jpg,Negative
1347,id_1096459104749608960_2019-02-15.jpg,Positive
1348,id_1100744154366144513_2019-02-27.jpg,Positive
1349,id_1108199247537565696_2019-03-20.jpg,Neutral
1350,id_1105740753265807360_2019-03-13.jpg,Neutral
1351,id_1103750299938783232_2019-03-07.jpg,Positive
1352,id_1097542488468922368_2019-02-18.jpg,Neutral
1353,id_1105895583313620992_2019-03-13.jpg,Neutral
1354,id_1096106756722298880_2019-02-14.jpg,"The sentiment of the image is negative, as it features a pile of colorful candy hearts with various motivational and critical messages written on them."
1355,id_1096911996765827074_2019-02-16.jpg,Negative
1356,id_1099551676350967808_2019-02-24.jpg,Positive
1357,id_1102590578930405376_2019-03-04.jpg,Neutral
1358,id_1107304552670416897_2019-03-17.jpg,Positive
1359,id_1106649014559109120_2019-03-15.jpg,Neutral
1360,id_1108278587512233984_2019-03-20.jpg,Neutral
1361,id_1103902899120136198_2019-03-08.jpg,Positive
1362,id_1106672843012694018_2019-03-15.jpg,Negative
1363,id_1097862622526038016_2019-02-19.jpg,Positive
1364,id_1107897099616686080_2019-03-19.jpg,Positive
1365,id_1106198295590981632_2019-03-14.jpg,Negative
1366,id_1103318430718009345_2019-03-06.jpg,Negative
1367,id_1095731832069345281_2019-02-13.jpg,Positive
1368,id_1099363633488777216_2019-02-23.jpg,Negative
1369,id_1104093658113028099_2019-03-08.jpg,Positive
1370,id_1104103255984857088_2019-03-08.jpg,Positive
1371,id_1102901665613656064_2019-03-05.jpg,Neutral
1372,id_1102835020383698944_2019-03-05.jpg,Negative
1373,id_1103476049743134720_2019-03-07.jpg,Neutral
1374,id_1102307920107237376_2019-03-03.jpg,Neutral
1375,id_1100875081197195269_2019-02-27.jpg,Neutral
1376,id_1103720476625510410_2019-03-07.jpg,Neutral
1377,id_1102413750861291529_2019-03-04.jpg,Positive
1378,id_1102235786412470274_2019-03-03.jpg,Positive
1379,id_1097736482960203776_2019-02-19.jpg,Positive
1380,id_1100820483237396481_2019-02-27.jpg,Positive
1381,id_1098911369385132033_2019-02-22.jpg,Positive
1382,id_1106241086975029250_2019-03-14.jpg,Neutral
1383,id_1096035636153384962_2019-02-14.jpg,Positive
1384,id_1098636794789351424_2019-02-21.jpg,Positive
1385,id_1097176460584988673_2019-02-17.jpg,Neutral
1386,id_1100125838475972609_2019-02-25.jpg,Positive
1387,id_1101888912828624898_2019-03-02.jpg,Neutral
1388,id_1107921166692478976_2019-03-19.jpg,Neutral
1389,id_1107618520664285184_2019-03-18.jpg,Positive
1390,id_1104376351140823040_2019-03-09.jpg,Neutral
1391,id_1097545021849448448_2019-02-18.jpg,Neutral
1392,id_1097531433059401728_2019-02-18.jpg,Neutral
1393,id_1098898309207506945_2019-02-22.jpg,Neutral
1394,id_1097262189151485952_2019-02-17.jpg,Positive
1395,id_1097258574772809728_2019-02-17.jpg,Negative
1396,id_1097186340326715394_2019-02-17.jpg,Negative
1397,id_1107260170365743105_2019-03-17.jpg,Neutral
1398,id_1105498652565536768_2019-03-12.jpg,Positive
1399,id_1100388476653047809_2019-02-26.jpg,Positive
1400,id_1101402087882133505_2019-03-01.jpg,Neutral
1401,id_1108036645419474946_2019-03-19.jpg,Neutral
1402,id_1098371442276614145_2019-02-20.jpg,Positive
1403,id_1107921955930292225_2019-03-19.jpg,Negative
1404,id_1098602169077587970_2019-02-21.jpg,Positive
1405,id_1096412381217988608_2019-02-15.jpg,Negative
1406,id_1106601059504525312_2019-03-15.jpg,Neutral
1407,id_1100804821232152576_2019-02-27.jpg,Negative
1408,id_1106639308021288960_2019-03-15.jpg,Negative
1409,id_1101139964346200066_2019-02-28.jpg,Neutral
1410,id_1097847377858314241_2019-02-19.jpg,Positive
1411,id_1105297849586077696_2019-03-12.jpg,Neutral
1412,id_1096063701214552067_2019-02-14.jpg,Positive
1413,id_1097664804355854337_2019-02-19.jpg,Neutral
1414,id_1100029398940495872_2019-02-25.jpg,Negative
1415,id_1102869036650676224_2019-03-05.jpg,Negative
1416,id_1100170622011932673_2019-02-25.jpg,Positive
1417,id_1103630076388741122_2019-03-07.jpg,Negative
1418,id_1100742479089946625_2019-02-27.jpg,Positive
1419,id_1098580592483020805_2019-02-21.jpg,Neutral
1420,id_1097823933926010881_2019-02-19.jpg,Neutral
1421,id_1102572557742559232_2019-03-04.jpg,Negative
1422,id_1102982777924915201_2019-03-05.jpg,Neutral
1423,id_1103190994093293568_2019-03-06.jpg,Positive
1424,id_1101405237305196545_2019-03-01.jpg,Positive
1425,id_1096922109941633024_2019-02-16.jpg,Positive
1426,id_1104033193546543106_2019-03-08.jpg,Positive
1427,id_1107256128252112898_2019-03-17.jpg,Neutral
1428,id_1100250374542450688_2019-02-26.jpg,Negative
1429,id_1103962791013244928_2019-03-08.jpg,Positive
1430,id_1103301870074900480_2019-03-06.jpg,Neutral
1431,id_1102149621378400260_2019-03-03.jpg,Neutral
1432,id_1105201608969932807_2019-03-11.jpg,Neutral
1433,id_1102421858815758337_2019-03-04.jpg,Positive
1434,id_1106685534087380992_2019-03-15.jpg,Negative
1435,id_1100143364119379971_2019-02-25.jpg,Neutral
1436,id_1102608414570659840_2019-03-04.jpg,Positive
1437,id_1103283550881832960_2019-03-06.jpg,Positive
1438,id_1107629400193990657_2019-03-18.jpg,Neutral
1439,id_1101556162347106307_2019-03-01.jpg,Positive
1440,id_1101437028837793792_2019-03-01.jpg,Positive
1441,id_1097922836662935552_2019-02-19.jpg,Negative
