,image,sentiment
1327,id_1122880054822883328_2019-04-29.jpg,Positive
1328,id_1130937558391840768_2019-05-21.jpg,Positive
1329,id_1122500764079939584_2019-04-28.jpg,Positive
1330,id_1134930273773264896_2019-06-01.jpg,Positive
1331,id_1118635119554834434_2019-04-17.jpg,Neutral
1332,id_1124986953231937536_2019-05-05.jpg,Positive
1333,id_1122880133952499712_2019-04-29.jpg,Positive
1334,id_1125125134820397056_2019-05-05.jpg,Positive
1335,id_1126832019231662081_2019-05-10.jpg,Positive
1336,id_1111556991799853056_2019-03-29.jpg,Positive
1337,id_1131964914136965120_2019-05-24.jpg,Neutral
1338,id_1131271201907761154_2019-05-22.jpg,Positive
1339,id_1126894279706595334_2019-05-10.jpg,Positive
1340,id_1135520254589919235_2019-06-03.jpg,Negative
1341,id_1120735641715781633_2019-04-23.jpg,Positive
1342,id_1129551223793733632_2019-05-18.jpg,Positive
1343,id_1117808718417145856_2019-04-15.jpg,Negative
1344,id_1127228431119339521_2019-05-11.jpg,Neutral
1345,id_1114156631779151872_2019-04-05.jpg,Positive
1346,id_1121802040080887809_2019-04-26.jpg,Positive
1347,id_1134351742802497538_2019-05-31.jpg,Positive
1348,id_1113879658498539526_2019-04-04.jpg,Positive
1349,id_1119604148989771778_2019-04-20.jpg,Neutral
1350,id_1116538461614292992_2019-04-12.jpg,Neutral
1351,id_1128729162699530241_2019-05-15.jpg,Neutral
1352,id_1112225862366175232_2019-03-31.jpg,Neutral
1353,id_1116747647451144192_2019-04-12.jpg,Positive
1354,id_1114518384396394496_2019-04-06.jpg,Negative
1355,id_1130914144922812416_2019-05-21.jpg,Negative
1356,id_1130604990173777920_2019-05-20.jpg,Neutral
1357,id_1131248054630264833_2019-05-22.jpg,Neutral
1358,id_1127038150432493574_2019-05-11.jpg,Neutral
1359,id_1120744475251355649_2019-04-23.jpg,Neutral
1360,id_1134705010460176384_2019-06-01.jpg,Positive
1361,id_1119493857945714689_2019-04-20.jpg,Positive
1362,id_1128632068169191424_2019-05-15.jpg,Positive
1363,id_1123899256153178112_2019-05-02.jpg,Neutral
1364,id_1135778306425577472_2019-06-04.jpg,Neutral
1365,id_1111619666487791616_2019-03-29.jpg,Neutral
1366,id_1123626382741794816_2019-05-01.jpg,Neutral
1367,id_1132953349790343168_2019-05-27.jpg,Positive
1368,id_1117567815404462082_2019-04-14.jpg,Neutral
1369,id_1135901876103331840_2019-06-04.jpg,Neutral
1370,id_1118981285429547014_2019-04-18.jpg,Positive
1371,id_1126880740908654592_2019-05-10.jpg,Positive
1372,id_1126868337026306049_2019-05-10.jpg,Positive
1373,id_1120443435637452801_2019-04-22.jpg,Positive
1374,id_1120643477627449345_2019-04-23.jpg,Positive
1375,id_1121445922666418184_2019-04-25.jpg,Neutral
1376,id_1129010988555100160_2019-05-16.jpg,Positive
1377,id_1128244645803319297_2019-05-14.jpg,Negative
1378,id_1130225426465415168_2019-05-19.jpg,Positive
1379,id_1128331844817235969_2019-05-14.jpg,Positive
1380,id_1136545121120542725_2019-06-06.jpg,Negative
1381,id_1121157028733386758_2019-04-24.jpg,Negative
1382,id_1119269497205088257_2019-04-19.jpg,Positive
1383,id_1129805273772843011_2019-05-18.jpg,Positive
1384,id_1129065156221329409_2019-05-16.jpg,Negative
1385,id_1135228028244692993_2019-06-02.jpg,Negative
1386,id_1135878430786899968_2019-06-04.jpg,Neutral
1387,id_1118892501652443136_2019-04-18.jpg,Negative
1388,id_1125800143108833281_2019-05-07.jpg,Positive
1389,id_1120665755979268096_2019-04-23.jpg,Positive
1390,id_1124394812621221888_2019-05-03.jpg,Neutral
1391,id_1129696640338661377_2019-05-18.jpg,Negative
1392,id_1129046598565158912_2019-05-16.jpg,Positive
1393,id_1125768767311683584_2019-05-07.jpg,Neutral
1394,id_1136817343114502145_2019-06-07.jpg,Neutral
1395,id_1125367909210107904_2019-05-06.jpg,Negative
1396,id_1119379655902019584_2019-04-19.jpg,Positive
1397,id_1116672315553656834_2019-04-12.jpg,Negative
1398,id_1113149128777904129_2019-04-02.jpg,Neutral
1399,id_1126944330478948352_2019-05-10.jpg,Positive
1400,id_1127107475621257221_2019-05-11.jpg,Positive
1401,id_1137002184220979201_2019-06-07.jpg,Positive
1402,id_1123610960621707264_2019-05-01.jpg,Negative
1403,id_1128664119815569408_2019-05-15.jpg,Negative
1404,id_1111891262804819974_2019-03-30.jpg,Positive
1405,id_1130218630900326402_2019-05-19.jpg,Negative
1406,id_1126243518136111105_2019-05-08.jpg,Positive
1407,id_1132696044456820737_2019-05-26.jpg,Positive
1408,id_1123272962830995458_2019-04-30.jpg,Neutral
1409,id_1120785347447799809_2019-04-23.jpg,Neutral
1410,id_1118985822542417920_2019-04-18.jpg,Positive
1411,id_1114377179087769600_2019-04-06.jpg,Negative
1412,id_1118966112652185600_2019-04-18.jpg,Neutral
1413,id_1131567281929117697_2019-05-23.jpg,Neutral
1414,id_1128666416272543745_2019-05-15.jpg,Positive
1415,id_1122700611198148609_2019-04-29.jpg,Positive
1416,id_1129581587341778944_2019-05-18.jpg,Neutral
1417,id_1122971383804227585_2019-04-29.jpg,Positive
1418,id_1127931101618552833_2019-05-13.jpg,Positive
1419,id_1129030458770165760_2019-05-16.jpg,Neutral
1420,id_1112526351708246016_2019-04-01.jpg,Neutral
1421,id_1115689899376693251_2019-04-09.jpg,Neutral
1422,id_1133056496034635776_2019-05-27.jpg,Positive
1423,id_1118109519278673920_2019-04-16.jpg,Negative
1424,id_1121350620689117184_2019-04-25.jpg,Negative
1425,id_1119723409070612482_2019-04-20.jpg,Positive
1426,id_1114197293991854080_2019-04-05.jpg,Neutral
1427,id_1125506832615788550_2019-05-06.jpg,Neutral
1428,id_1125838349585936384_2019-05-07.jpg,Negative
1429,id_1117098200471465986_2019-04-13.jpg,Neutral
1430,id_1121032210994405378_2019-04-24.jpg,Positive
1431,id_1121471771771899904_2019-04-25.jpg,Neutral
1432,id_1116687716656340993_2019-04-12.jpg,Positive
1433,id_1130428712510459904_2019-05-20.jpg,Neutral
1434,id_1115605594797301760_2019-04-09.jpg,Neutral
1435,id_1130045057686487040_2019-05-19.jpg,Positive
1436,id_1118979654323515392_2019-04-18.jpg,Neutral
1437,id_1125879613488599041_2019-05-07.jpg,Neutral
1438,id_1127092598961664001_2019-05-11.jpg,Positive
1439,id_1134480401269964802_2019-05-31.jpg,Positive
1440,id_1112655345946636288_2019-04-01.jpg,Negative
1441,id_1118521973674524673_2019-04-17.jpg,Neutral
1442,id_1131140917317050370_2019-05-22.jpg,Positive
1443,id_1120395540208988160_2019-04-22.jpg,Neutral
1444,id_1135675933875232768_2019-06-03.jpg,Negative
1445,id_1131230326007554048_2019-05-22.jpg,Positive
1446,id_1130507222188941318_2019-05-20.jpg,Neutral
1447,id_1134465613382987777_2019-05-31.jpg,Negative
1448,id_1113923471279632385_2019-04-04.jpg,Negative
1449,id_1131264704352067584_2019-05-22.jpg,Positive
1450,id_1112388116575326208_2019-03-31.jpg,Positive
1451,id_1111278149919232007_2019-03-28.jpg,Positive
1452,id_1119541313676947456_2019-04-20.jpg,Negative
1453,id_1134089493802209281_2019-05-30.jpg,Positive
1454,id_1133601877378179072_2019-05-29.jpg,Positive
1455,id_1116737484648603648_2019-04-12.jpg,Positive
1456,id_1116475795017482241_2019-04-11.jpg,Neutral
1457,id_1131615074454462464_2019-05-23.jpg,Positive
1458,id_1112763925102104576_2019-04-01.jpg,Neutral
1459,id_1121540656051163141_2019-04-25.jpg,Negative
1460,id_1112323658549088257_2019-03-31.jpg,Positive
1461,id_1127969484671553536_2019-05-13.jpg,Positive
1462,id_1115567804634288129_2019-04-09.jpg,Neutral
1463,id_1133406107362316289_2019-05-28.jpg,Neutral
1464,id_1120443650893328385_2019-04-22.jpg,Negative
1465,id_1118437892488089601_2019-04-17.jpg,Positive
1466,id_1125826207650418688_2019-05-07.jpg,Positive
1467,id_1120360866170454018_2019-04-22.jpg,Neutral
1468,id_1122414825416613888_2019-04-28.jpg,Neutral
1469,id_1124443843930218496_2019-05-03.jpg,Negative
1470,id_1112381184313446403_2019-03-31.jpg,Positive
1471,id_1126510996980264962_2019-05-09.jpg,Neutral
1472,id_1113637613590601728_2019-04-04.jpg,Negative
1473,id_1131296878090317824_2019-05-22.jpg,Positive
1474,id_1128771826451124224_2019-05-15.jpg,Neutral
1475,id_1127025951215370241_2019-05-11.jpg,Negative
1476,id_1122375256814100480_2019-04-28.jpg,Negative
1477,id_1133382758078844928_2019-05-28.jpg,Negative
1478,id_1135527830656299008_2019-06-03.jpg,Positive
1479,id_1122419183889854464_2019-04-28.jpg,Positive
1480,id_1118132252494434304_2019-04-16.jpg,Neutral
1481,id_1120371892769165313_2019-04-22.jpg,Neutral
1482,id_1126955376262438912_2019-05-10.jpg,Negative
1483,id_1129546893976100870_2019-05-18.jpg,Neutral
1484,id_1127929254291943426_2019-05-13.jpg,Positive
1485,id_1125778320463933442_2019-05-07.jpg,Negative
1486,id_1114363342926241792_2019-04-06.jpg,Positive
1487,id_1121803192067612672_2019-04-26.jpg,Positive
1488,id_1120370834093117441_2019-04-22.jpg,Positive
1489,id_1124925830407294976_2019-05-05.jpg,Neutral
1490,id_1117762798052880384_2019-04-15.jpg,Neutral
1491,id_1118843181968191489_2019-04-18.jpg,Neutral
1492,id_1128684907507736576_2019-05-15.jpg,Neutral
1493,id_1134920155287494657_2019-06-01.jpg,Neutral
1494,id_1132833833793888256_2019-05-27.jpg,Positive
1495,id_1120384869438251008_2019-04-22.jpg,Neutral
1496,id_1119582830218977280_2019-04-20.jpg,Neutral
1497,id_1113044970926211076_2019-04-02.jpg,Negative
1498,id_1119175785284288514_2019-04-19.jpg,Positive
1499,id_1123521706688176128_2019-05-01.jpg,Negative
1500,id_1119865875673362432_2019-04-21.jpg,Positive
1501,id_1124000759543214082_2019-05-02.jpg,Neutral
1502,id_1129356857884270592_2019-05-17.jpg,Positive
1503,id_1133518201172549632_2019-05-28.jpg,Negative
1504,id_1115650351917674497_2019-04-09.jpg,Neutral
1505,id_1119183119796535296_2019-04-19.jpg,Positive
1506,id_1128633761749454848_2019-05-15.jpg,Positive
1507,id_1110951632899067904_2019-03-27.jpg,Neutral
1508,id_1116898019780308993_2019-04-13.jpg,Positive
1509,id_1127954912128720896_2019-05-13.jpg,Neutral
1510,id_1119419214261919744_2019-04-20.jpg,Positive
1511,id_1124554939391463424_2019-05-04.jpg,Positive
1512,id_1127148167005376513_2019-05-11.jpg,Negative
1513,id_1121447182991855618_2019-04-25.jpg,Neutral
1514,id_1118532300860477441_2019-04-17.jpg,Neutral
1515,id_1121838621076664320_2019-04-26.jpg,Neutral
1516,id_1132797832174428160_2019-05-26.jpg,Positive
1517,id_1128294548873121792_2019-05-14.jpg,Neutral
1518,id_1130333586895376384_2019-05-20.jpg,Negative
1519,id_1119517778246025216_2019-04-20.jpg,Negative
1520,id_1121464586362920961_2019-04-25.jpg,Negative
1521,id_1120371721230520327_2019-04-22.jpg,Negative
1522,id_1122330318869008385_2019-04-28.jpg,Negative
1523,id_1127972017339191298_2019-05-13.jpg,Neutral
1524,id_1129944125309181953_2019-05-19.jpg,Negative
1525,id_1129700071799427078_2019-05-18.jpg,Negative
1526,id_1133570967773429762_2019-05-29.jpg,Neutral
1527,id_1121320950983741440_2019-04-25.jpg,Negative
1528,id_1125480867403636737_2019-05-06.jpg,Negative
1529,id_1111779570867265537_2019-03-29.jpg,Positive
1530,id_1131330010231463936_2019-05-22.jpg,Positive
1531,id_1121197933825671168_2019-04-24.jpg,Positive
1532,id_1131607140865646592_2019-05-23.jpg,Positive
1533,id_1122981475471826945_2019-04-29.jpg,Positive
1534,id_1132285556011020288_2019-05-25.jpg,Positive
1535,id_1126175499615592450_2019-05-08.jpg,Positive
1536,id_1135562119825543168_2019-06-03.jpg,Negative
1537,id_1131247633635434497_2019-05-22.jpg,Negative
1538,id_1122223074525569025_2019-04-27.jpg,Positive
1539,id_1125122728263024642_2019-05-05.jpg,Neutral
1540,id_1123984253451231233_2019-05-02.jpg,Positive
1541,id_1122928489814999040_2019-04-29.jpg,Neutral
1542,id_1119346878972403714_2019-04-19.jpg,Neutral
1543,id_1119405211766927360_2019-04-20.jpg,Positive
1544,id_1117768192926068736_2019-04-15.jpg,Neutral
1545,id_1121070948042575872_2019-04-24.jpg,Neutral
1546,id_1112686411004575745_2019-04-01.jpg,Neutral
1547,id_1135078805553451008_2019-06-02.jpg,Negative
1548,id_1128807513527390208_2019-05-15.jpg,Neutral
1549,id_1132262672836304897_2019-05-25.jpg,Positive
1550,id_1117783947486945280_2019-04-15.jpg,Positive
1551,id_1122165381953662982_2019-04-27.jpg,Neutral
1552,id_1114667816941162497_2019-04-06.jpg,Neutral
1553,id_1125893518646333441_2019-05-07.jpg,Neutral
1554,id_1118482471862120448_2019-04-17.jpg,Positive
1555,id_1128747822763974657_2019-05-15.jpg,Positive
1556,id_1131607773794447360_2019-05-23.jpg,Positive
1557,id_1118577907327279105_2019-04-17.jpg,Neutral
1558,id_1113531338336788480_2019-04-03.jpg,Negative
1559,id_1134113273668751362_2019-05-30.jpg,Neutral
1560,id_1117808992972148743_2019-04-15.jpg,Negative
1561,id_1132715712747921409_2019-05-26.jpg,Neutral
1562,id_1136956894285746178_2019-06-07.jpg,Positive
1563,id_1128654017985429504_2019-05-15.jpg,Positive
1564,id_1114857859169366017_2019-04-07.jpg,Positive
1565,id_1113904514103427073_2019-04-04.jpg,Negative
1566,id_1111503728404770818_2019-03-29.jpg,Negative
1567,id_1119984413675155457_2019-04-21.jpg,Positive
1568,id_1112672280520417280_2019-04-01.jpg,Negative
1569,id_1134683111504191489_2019-06-01.jpg,Negative
1570,id_1126575533108678657_2019-05-09.jpg,Positive
1571,id_1136493005873922048_2019-06-06.jpg,Positive
1572,id_1118461631766380544_2019-04-17.jpg,Negative
1573,id_1132724713573289986_2019-05-26.jpg,negative
1574,id_1129734283118219266_2019-05-18.jpg,Negative
1575,id_1112599473690157056_2019-04-01.jpg,Neutral
1576,id_1113504769660919808_2019-04-03.jpg,Positive
1577,id_1134459409718005761_2019-05-31.jpg,Positive
1578,id_1126140840882130946_2019-05-08.jpg,Neutral
1579,id_1125037494494486528_2019-05-05.jpg,Positive
1580,id_1118570275417808897_2019-04-17.jpg,Negative
1581,id_1111624369950871552_2019-03-29.jpg,Positive
1582,id_1112093315925753856_2019-03-30.jpg,Neutral
1583,id_1132858734487719936_2019-05-27.jpg,Negative
1584,id_1121139242296643586_2019-04-24.jpg,Negative
1585,id_1126836223677485056_2019-05-10.jpg,Positive
1586,id_1119287469789405184_2019-04-19.jpg,Positive
1587,id_1124404543217983488_2019-05-03.jpg,Positive
1588,id_1118968715549249536_2019-04-18.jpg,Negative
1589,id_1135634765183430656_2019-06-03.jpg,Neutral
1590,id_1131229297568620544_2019-05-22.jpg,Positive
1591,id_1111397008659505152_2019-03-28.jpg,Negative
1592,id_1120011272848904192_2019-04-21.jpg,Positive
1593,id_1132275209879400452_2019-05-25.jpg,Positive
1594,id_1123921784548544513_2019-05-02.jpg,Positive
1595,id_1135101244303785985_2019-06-02.jpg,Negative
1596,id_1110608813789306880_2019-03-26.jpg,Negative
1597,id_1123566608507645952_2019-05-01.jpg,Positive
1598,id_1131867462759325696_2019-05-24.jpg,Positive
1599,id_1112816624166371328_2019-04-01.jpg,Neutral
1600,id_1123553928757620742_2019-05-01.jpg,Negative
1601,id_1131229626905157632_2019-05-22.jpg,Neutral
1602,id_1110972291175714816_2019-03-27.jpg,Positive
1603,id_1114000560771018752_2019-04-05.jpg,Neutral
1604,id_1129765082819452930_2019-05-18.jpg,Neutral
1605,id_1112327642324324357_2019-03-31.jpg,Positive
1606,id_1136387688876036097_2019-06-05.jpg,Negative
1607,id_1116937525560582144_2019-04-13.jpg,Neutral
1608,id_1119282232269533184_2019-04-19.jpg,Neutral
1609,id_1126970426503192576_2019-05-10.jpg,Neutral
1610,id_1123309859623948288_2019-04-30.jpg,Positive
1611,id_1124930211764633600_2019-05-05.jpg,Positive
1612,id_1113181206143746051_2019-04-02.jpg,Positive
1613,id_1120042492601217024_2019-04-21.jpg,Negative
1614,id_1123870052133085190_2019-05-02.jpg,Neutral
1615,id_1112791788169912325_2019-04-01.jpg,Positive
1616,id_1116412297654628352_2019-04-11.jpg,Negative
1617,id_1118890357645660160_2019-04-18.jpg,Negative
1618,id_1110905861394698240_2019-03-27.jpg,Negative
1619,id_1134656872047206400_2019-06-01.jpg,Neutral
1620,id_1135299768207511552_2019-06-02.jpg,Negative
1621,id_1212140043869007872_2019-12-31.jpg,Positive
1622,id_1113476236884496386_2019-04-03.jpg,Positive
1623,id_1135410194995802112_2019-06-03.jpg,Negative
1624,id_1116415391763443713_2019-04-11.jpg,Neutral
1625,id_1114541083344756737_2019-04-06.jpg,Negative
1626,id_1116700494544740352_2019-04-12.jpg,Positive
1627,id_1127181817180614656_2019-05-11.jpg,Negative
1628,id_1121501191987396608_2019-04-25.jpg,Neutral
1629,id_1117100018689687552_2019-04-13.jpg,Neutral
1630,id_1118589977770770433_2019-04-17.jpg,Neutral
1631,id_1112492923524792320_2019-03-31.jpg,Positive
1632,id_1116905106090315777_2019-04-13.jpg,Positive
1633,id_1124354383305748480_2019-05-03.jpg,Negative
1634,id_1119639405097029633_2019-04-20.jpg,Positive
1635,id_1130882561142484992_2019-05-21.jpg,Negative
1636,id_1131517209048682496_2019-05-23.jpg,Positive
1637,id_1127943383547301892_2019-05-13.jpg,Positive
1638,id_1134750156845268992_2019-06-01.jpg,Positive
1639,id_1118976264822505472_2019-04-18.jpg,Positive
1640,id_1120948564425940994_2019-04-24.jpg,Negative
1641,id_1113911069448261642_2019-04-04.jpg,Neutral
1642,id_1124677734091743232_2019-05-04.jpg,Negative
1643,id_1122769141230985216_2019-04-29.jpg,Positive
1644,id_1124411918335143936_2019-05-03.jpg,Negative
1645,id_1123664441390899201_2019-05-01.jpg,Neutral
1646,id_1135311638599520259_2019-06-02.jpg,Positive
1647,id_1120039500535611392_2019-04-21.jpg,Neutral
1648,id_1118223923785736193_2019-04-16.jpg,Negative
1649,id_1114208867636973568_2019-04-05.jpg,Negative
1650,id_1122884063264759808_2019-04-29.jpg,Positive
1651,id_1132354025637187587_2019-05-25.jpg,Positive
1652,id_1112452505504485378_2019-03-31.jpg,Negative
1653,id_1121698939525304321_2019-04-26.jpg,"The sentiment of the image is positive, as it shows a couple embracing in front of a beautiful landscape, which is a combination of a lush green hillside and a village."
1654,id_1129739556268511235_2019-05-18.jpg,Neutral
1655,id_1122178798068355072_2019-04-27.jpg,Negative
1656,id_1132712253067808770_2019-05-26.jpg,Negative
1657,id_1135938789162065921_2019-06-04.jpg,Neutral
1658,id_1131298458084626432_2019-05-22.jpg,Neutral
1659,id_1111322097329016832_2019-03-28.jpg,Positive
1660,id_1124009623625895937_2019-05-02.jpg,Positive
1661,id_1132541168200364032_2019-05-26.jpg,Positive
1662,id_1118469468290801664_2019-04-17.jpg,Negative
1663,id_1128705115869806594_2019-05-15.jpg,Neutral
1664,id_1120933485236060160_2019-04-24.jpg,Negative
1665,id_1117507504219541505_2019-04-14.jpg,Neutral
1666,id_1115671114921988098_2019-04-09.jpg,Neutral
1667,id_1123918690100088834_2019-05-02.jpg,Negative
1668,id_1116366587634700290_2019-04-11.jpg,Positive
1669,id_1117227701297995776_2019-04-14.jpg,Neutral
1670,id_1122395042713354241_2019-04-28.jpg,Positive
1671,id_1126930349643259904_2019-05-10.jpg,Negative
1672,id_1116336805564100608_2019-04-11.jpg,Negative
1673,id_1124036771946352646_2019-05-02.jpg,Negative
1674,id_1117487959438131205_2019-04-14.jpg,Negative
1675,id_1134161567841316865_2019-05-30.jpg,Negative
1676,id_1119684003173416961_2019-04-20.jpg,Neutral
1677,id_1122531067192336384_2019-04-28.jpg,Negative
1678,id_1129336132695674881_2019-05-17.jpg,Negative
1679,id_1121004760851800064_2019-04-24.jpg,Neutral
1680,id_1122293635976921088_2019-04-28.jpg,Positive
1681,id_1119275549766180864_2019-04-19.jpg,Negative
1682,id_1135555467760099329_2019-06-03.jpg,"The sentiment of the image is positive, as it features a beautiful and vibrant blue color that is often associated with feelings of calmness, tranquility, and happiness. The image showcases a striking coral reef with a deep blue hue, which can evoke a sense of wonder and appreciation for the natural world. The use of the Pantone color, which is known for its calming and soothing effect, further enhances the overall positive sentiment of the image."
1683,id_1121926804472725504_2019-04-26.jpg,Positive
1684,id_1133392257548267520_2019-05-28.jpg,Negative
1685,id_1125883431462637569_2019-05-07.jpg,Positive
1686,id_1112799382116679681_2019-04-01.jpg,Neutral
1687,id_1129761027292356609_2019-05-18.jpg,Positive
1688,id_1134113606537232384_2019-05-30.jpg,Neutral
1689,id_1123652303314128896_2019-05-01.jpg,Positive
1690,id_1130590629535162370_2019-05-20.jpg,Negative
1691,id_1117511421607047168_2019-04-14.jpg,Neutral
1692,id_1117912985966665728_2019-04-15.jpg,Negative
1693,id_1117043107969871872_2019-04-13.jpg,Negative
1694,id_1117654798550040576_2019-04-15.jpg,Positive
1695,id_1125879491883077632_2019-05-07.jpg,Neutral
1696,id_1112706673649635329_2019-04-01.jpg,Negative
1697,id_1113893131106254848_2019-04-04.jpg,Neutral
1698,id_1117089560087924737_2019-04-13.jpg,Neutral
1699,id_1136382952856838144_2019-06-05.jpg,Positive
1700,id_1122776984554229760_2019-04-29.jpg,Neutral
1701,id_1117139118293749763_2019-04-13.jpg,Positive
1702,id_1118466478892888069_2019-04-17.jpg,Neutral
1703,id_1133670458505801728_2019-05-29.jpg,Positive
1704,id_1117807616468627456_2019-04-15.jpg,Neutral
1705,id_1135645636496433152_2019-06-03.jpg,"The sentiment of the image is negative, as it portrays the Conservative Party as being against climate change and not taking any action on it."
1706,id_1133359814912958464_2019-05-28.jpg,Positive
1707,id_1131857281425920000_2019-05-24.jpg,Negative
1708,id_1110968835694346240_2019-03-27.jpg,Neutral
1709,id_1110624564239888384_2019-03-26.jpg,Positive
1710,id_1130198558324527109_2019-05-19.jpg,Negative
1711,id_1130521568210292742_2019-05-20.jpg,Negative
1712,id_1120652501374709760_2019-04-23.jpg,Neutral
1713,id_1131133340910854144_2019-05-22.jpg,Positive
1714,id_1129862009866993664_2019-05-18.jpg,Neutral
1715,id_1124371221120987136_2019-05-03.jpg,Positive
1716,id_1116481026262323200_2019-04-11.jpg,Negative
1717,id_1123266117835862017_2019-04-30.jpg,Positive
1718,id_1131946568079282176_2019-05-24.jpg,Positive
1719,id_1116388977810870273_2019-04-11.jpg,Neutral
1720,id_1128676663393386500_2019-05-15.jpg,Negative
1721,id_1132340768935436291_2019-05-25.jpg,Negative
1722,id_1128986098540195842_2019-05-16.jpg,Positive
1723,id_1124100054128533504_2019-05-02.jpg,Negative
1724,id_1136629722719444992_2019-06-06.jpg,Neutral
1725,id_1114734563471708161_2019-04-07.jpg,Negative
1726,id_1133465870087458822_2019-05-28.jpg,Negative
1727,id_1128006498624393217_2019-05-13.jpg,Neutral
1728,id_1115698423129432065_2019-04-09.jpg,Neutral
1729,id_1129776028543520768_2019-05-18.jpg,Neutral
1730,id_1118911803541471232_2019-04-18.jpg,Positive
1731,id_1135318821609398272_2019-06-02.jpg,Negative
1732,id_1115586301976285184_2019-04-09.jpg,Positive
1733,id_1122536735487987714_2019-04-28.jpg,Positive
1734,id_1133313167105200129_2019-05-28.jpg,Negative
1735,id_1135481957033361408_2019-06-03.jpg,Positive
1736,id_1129056413228179457_2019-05-16.jpg,Positive
1737,id_1120816152458952704_2019-04-23.jpg,Neutral
1738,id_1128684136414294016_2019-05-15.jpg,Negative
1739,id_1121827601125924867_2019-04-26.jpg,Positive
1740,id_1125113814641446913_2019-05-05.jpg,Positive
1741,id_1124814220669931520_2019-05-04.jpg,Negative
1742,id_1110904247011418114_2019-03-27.jpg,Negative
1743,id_1130602301779955712_2019-05-20.jpg,Negative
1744,id_1136482446604668928_2019-06-06.jpg,Positive
1745,id_1121763576404856832_2019-04-26.jpg,Positive
1746,id_1135156909064040449_2019-06-02.jpg,Negative
1747,id_1123983771412381696_2019-05-02.jpg,Negative
1748,id_1110818758203830272_2019-03-27.jpg,Positive
1749,id_1111332307032526849_2019-03-28.jpg,Positive
1750,id_1128648734567489536_2019-05-15.jpg,Positive
1751,id_1129524210529898501_2019-05-17.jpg,Negative
1752,id_1116378049484816385_2019-04-11.jpg,Neutral
1753,id_1121098224167718913_2019-04-24.jpg,Neutral
1754,id_1123701910601650182_2019-05-01.jpg,Positive
1755,id_1124348638069760000_2019-05-03.jpg,Positive
1756,id_1122071966834405377_2019-04-27.jpg,Positive
1757,id_1124664806512910337_2019-05-04.jpg,Neutral
1758,id_1124969633147248640_2019-05-05.jpg,Negative
1759,id_1131924712274223105_2019-05-24.jpg,Positive
1760,id_1129888257078988802_2019-05-18.jpg,Neutral
1761,id_1112742957499715584_2019-04-01.jpg,Positive
1762,id_1136650709099790336_2019-06-06.jpg,Neutral
1763,id_1124251562480734209_2019-05-03.jpg,Positive
1764,id_1127880916536152065_2019-05-13.jpg,Negative
1765,id_1118463931855589376_2019-04-17.jpg,Positive
1766,id_1131266742683086848_2019-05-22.jpg,Negative
1767,id_1117761539308695552_2019-04-15.jpg,Positive
1768,id_1122991399681630209_2019-04-29.jpg,Positive
1769,id_1124615944624660487_2019-05-04.jpg,Positive
1770,id_1120456901047857153_2019-04-22.jpg,Neutral
1771,id_1129733374522810369_2019-05-18.jpg,Positive
1772,id_1119390640259858433_2019-04-20.jpg,Neutral
1773,id_1136978838066520070_2019-06-07.jpg,Neutral
1774,id_1121866184436015104_2019-04-26.jpg,Positive
1775,id_1128031822246363136_2019-05-13.jpg,Positive
1776,id_1120389051436158976_2019-04-22.jpg,Neutral
1777,id_1135245086063808514_2019-06-02.jpg,Negative
1778,id_1124086698026180610_2019-05-02.jpg,Negative
1779,id_1129452572463575041_2019-05-17.jpg,Negative
1780,id_1113793512582131712_2019-04-04.jpg,Neutral
1781,id_1129299130050912256_2019-05-17.jpg,Positive
1782,id_1136636158362996736_2019-06-06.jpg,Negative
1783,id_1118923086773084166_2019-04-18.jpg,Neutral
1784,id_1134708859501654016_2019-06-01.jpg,Neutral
1785,id_1118144248732426242_2019-04-16.jpg,Neutral
1786,id_1136951248563949572_2019-06-07.jpg,Positive
1787,id_1115215794479218689_2019-04-08.jpg,Neutral
1788,id_1135795754415665152_2019-06-04.jpg,Negative
1789,id_1119978201449738243_2019-04-21.jpg,Positive
1790,id_1136296233096622081_2019-06-05.jpg,Positive
1791,id_1114325128832139264_2019-04-06.jpg,Neutral
1792,id_1113871334319239169_2019-04-04.jpg,Positive
1793,id_1119560458451738624_2019-04-20.jpg,Positive
1794,id_1120798039269105664_2019-04-23.jpg,Neutral
1795,id_1126529477918515201_2019-05-09.jpg,Positive
1796,id_1135947067493363714_2019-06-04.jpg,The sentiment of the image is negative.
1797,id_1116714601477857280_2019-04-12.jpg,Neutral
1798,id_1127187582897594368_2019-05-11.jpg,Neutral
1799,id_1129543454554353664_2019-05-18.jpg,Positive
1800,id_1126594637169401863_2019-05-09.jpg,Negative
1801,id_1132758600705826816_2019-05-26.jpg,Neutral
1802,id_1130556212720885763_2019-05-20.jpg,Positive
1803,id_1121522195128254476_2019-04-25.jpg,Negative
1804,id_1127140309496946688_2019-05-11.jpg,Positive
1805,id_1116708837187145728_2019-04-12.jpg,Neutral
1806,id_1134696503862267904_2019-06-01.jpg,Positive
1807,id_1115989597157249025_2019-04-10.jpg,Negative
1808,id_1124295947356233731_2019-05-03.jpg,Positive
1809,id_1134517866676441089_2019-05-31.jpg,Negative
1810,id_1134129910014992390_2019-05-30.jpg,Positive
1811,id_1119276048699596801_2019-04-19.jpg,Positive
1812,id_1131258471276589061_2019-05-22.jpg,Neutral
