,image,sentiment
1087,id_1167825514012135424_2019-08-31.jpg,Neutral
1088,id_1175142685885095938_2019-09-20.jpg,Positive
1089,id_1172904640641417222_2019-09-14.jpg,Positive
1090,id_1166328867960868864_2019-08-27.jpg,Neutral
1091,id_1168176820073705476_2019-09-01.jpg,Positive
1092,id_1175803362878660610_2019-09-22.jpg,Negative
1093,id_1166118402261471234_2019-08-26.jpg,Negative
1094,id_1165330410718552070_2019-08-24.jpg,Positive
1095,id_1166018206588444673_2019-08-26.jpg,Negative
1096,id_1174279039852437504_2019-09-18.jpg,Positive
1097,id_1169174881759576070_2019-09-04.jpg,Neutral
1098,id_1163948283959447552_2019-08-20.jpg,Positive
1099,id_1175426794096353281_2019-09-21.jpg,Negative
1100,id_1168838990562242560_2019-09-03.jpg,Neutral
1101,id_1176236047245697026_2019-09-23.jpg,Positive
1102,id_1174722848218341376_2019-09-19.jpg,Positive
1103,id_1174824663832121344_2019-09-19.jpg,Neutral
1104,id_1168927865028698112_2019-09-03.jpg,Neutral
1105,id_1173934674315481094_2019-09-17.jpg,Neutral
1106,id_1165295264787251200_2019-08-24.jpg,Positive
1107,id_1168895849725943812_2019-09-03.jpg,Positive
1108,id_1169716097865662464_2019-09-05.jpg,Positive
1109,id_1164137434717798400_2019-08-21.jpg,Positive
1110,id_1173273283975733248_2019-09-15.jpg,Neutral
1111,id_1164217332119592960_2019-08-21.jpg,Neutral
1112,id_1168173847121715201_2019-09-01.jpg,Positive
1113,id_1169646409789956102_2019-09-05.jpg,Neutral
1114,id_1168160620929155073_2019-09-01.jpg,Positive
1115,id_1171409032944476160_2019-09-10.jpg,Negative
1116,id_1176277580359643136_2019-09-23.jpg,Neutral
1117,id_1175802778318491648_2019-09-22.jpg,Positive
1118,id_1164809758521487362_2019-08-23.jpg,Neutral
1119,id_1172031717810421760_2019-09-12.jpg,Neutral
1120,id_1164797456292311041_2019-08-23.jpg,Positive
1121,id_1167309130962333702_2019-08-30.jpg,Positive
1122,id_1167373141154254848_2019-08-30.jpg,Positive
1123,id_1176582660841508867_2019-09-24.jpg,Positive
1124,id_1173251613051326465_2019-09-15.jpg,Negative
1125,id_1173619057670656001_2019-09-16.jpg,Neutral
1126,id_1175500836564324353_2019-09-21.jpg,Negative
1127,id_1171402080088657922_2019-09-10.jpg,Positive
1128,id_1163986983581937664_2019-08-21.jpg,Neutral
1129,id_1170030430218833923_2019-09-06.jpg,Positive
1130,id_1172241867297218560_2019-09-12.jpg,Neutral
1131,id_1164990292250042368_2019-08-23.jpg,Negative
1132,id_1175469397038776326_2019-09-21.jpg,Neutral
1133,id_1171426877996773376_2019-09-10.jpg,Neutral
1134,id_1175807318073778178_2019-09-22.jpg,Neutral
1135,id_1175167754552242176_2019-09-20.jpg,Neutral
1136,id_1175774827858321408_2019-09-22.jpg,Positive
1137,id_1174314157883240449_2019-09-18.jpg,Neutral
1138,id_1174065602379550721_2019-09-17.jpg,Neutral
1139,id_1164537709416742912_2019-08-22.jpg,Positive
1140,id_1169303150706208775_2019-09-04.jpg,Positive
1141,id_1164310164255719425_2019-08-21.jpg,Negative
1142,id_1171776404566007810_2019-09-11.jpg,Positive
1143,id_1175162061786992640_2019-09-20.jpg,Positive
1144,id_1167142495752527874_2019-08-29.jpg,Neutral
1145,id_1173083974182133760_2019-09-15.jpg,Neutral
1146,id_1172819834373062656_2019-09-14.jpg,Negative
1147,id_1173708192389443584_2019-09-16.jpg,Negative
1148,id_1174727134901940228_2019-09-19.jpg,Positive
1149,id_1175140342125015041_2019-09-20.jpg,Negative
1150,id_1167775547377799170_2019-08-31.jpg,Neutral
1151,id_1170426515563003904_2019-09-07.jpg,Positive
1152,id_1164731540795826179_2019-08-23.jpg,Negative
1153,id_1164464725620666368_2019-08-22.jpg,Positive
1154,id_1167083793636835333_2019-08-29.jpg,Positive
1155,id_1169582165149044736_2019-09-05.jpg,Neutral
1156,id_1167080418409164800_2019-08-29.jpg,Positive
1157,id_1175179183292669953_2019-09-20.jpg,Negative
1158,id_1174383839441018880_2019-09-18.jpg,Neutral
1159,id_1171483734882705409_2019-09-10.jpg,Neutral
1160,id_1169216887110156290_2019-09-04.jpg,Positive
1161,id_1175802289019396096_2019-09-22.jpg,Positive
1162,id_1164925274267557888_2019-08-23.jpg,Positive
1163,id_1164478616794730496_2019-08-22.jpg,Positive
1164,id_1173738134707867648_2019-09-16.jpg,Neutral
1165,id_1173980192529944576_2019-09-17.jpg,Positive
1166,id_1172969397868257280_2019-09-14.jpg,Neutral
1167,id_1164653335112224768_2019-08-22.jpg,Negative
1168,id_1172521042734178306_2019-09-13.jpg,Negative
1169,id_1169357708660633601_2019-09-04.jpg,Positive
1170,id_1174331293112438792_2019-09-18.jpg,Neutral
1171,id_1171117423816146944_2019-09-09.jpg,Negative
1172,id_1164322273530191877_2019-08-21.jpg,Negative
1173,id_1168508971055046661_2019-09-02.jpg,Positive
1174,id_1174767376807735296_2019-09-19.jpg,Negative
1175,id_1175452634737729536_2019-09-21.jpg,Negative
1176,id_1175144210237984768_2019-09-20.jpg,Positive
1177,id_1174337843281440768_2019-09-18.jpg,Negative
1178,id_1166005355605893120_2019-08-26.jpg,Positive
1179,id_1170771125812547584_2019-09-08.jpg,Neutral
1180,id_1171860470917214208_2019-09-11.jpg,Neutral
1181,id_1172955358421295105_2019-09-14.jpg,Positive
1182,id_1164895070283358208_2019-08-23.jpg,Positive
1183,id_1173537092938469376_2019-09-16.jpg,Positive
1184,id_1167389525896814592_2019-08-30.jpg,Positive
1185,id_1176602972337397771_2019-09-24.jpg,Negative
1186,id_1170791948103376896_2019-09-08.jpg,Negative
1187,id_1172523835654057986_2019-09-13.jpg,Negative
1188,id_1175414367078109184_2019-09-21.jpg,Neutral
1189,id_1172893502239379456_2019-09-14.jpg,Neutral
1190,id_1174036643726155777_2019-09-17.jpg,Positive
1191,id_1172953993129029632_2019-09-14.jpg,Negative
1192,id_1173545942462672896_2019-09-16.jpg,Positive
1193,id_1174807700816977921_2019-09-19.jpg,Negative
1194,id_1173237303092895747_2019-09-15.jpg,Neutral
1195,id_1170019410561634310_2019-09-06.jpg,Negative
1196,id_1166123759201411073_2019-08-26.jpg,Negative
1197,id_1174333203987030016_2019-09-18.jpg,Positive
1198,id_1172479085144092672_2019-09-13.jpg,Positive
1199,id_1174390700995239940_2019-09-18.jpg,Neutral
1200,id_1175136071572754433_2019-09-20.jpg,Positive
1201,id_1171136317113163777_2019-09-09.jpg,Positive
1202,id_1176203400578363394_2019-09-23.jpg,Negative
1203,id_1166641828352970752_2019-08-28.jpg,Positive
1204,id_1175475332406812673_2019-09-21.jpg,Negative
1205,id_1166343821711556608_2019-08-27.jpg,Neutral
1206,id_1172255602845855744_2019-09-12.jpg,Neutral
1207,id_1175431916201435144_2019-09-21.jpg,Negative
1208,id_1175160722474582019_2019-09-20.jpg,Neutral
1209,id_1173990074595336196_2019-09-17.jpg,Neutral
1210,id_1172591650427801601_2019-09-13.jpg,Positive
1211,id_1168904662772269058_2019-09-03.jpg,Negative
1212,id_1169371426337329152_2019-09-04.jpg,Negative
1213,id_1173715287046160385_2019-09-16.jpg,Negative
1214,id_1168615982887329792_2019-09-02.jpg,Positive
1215,id_1164139093439254528_2019-08-21.jpg,Neutral
1216,id_1172903700878303235_2019-09-14.jpg,Neutral
1217,id_1175795930886561793_2019-09-22.jpg,Neutral
1218,id_1173993099296743429_2019-09-17.jpg,Neutral
1219,id_1166042533371285504_2019-08-26.jpg,Negative
1220,id_1164199982364340224_2019-08-21.jpg,Positive
1221,id_1171333260774957057_2019-09-10.jpg,Negative
1222,id_1175143796071391232_2019-09-20.jpg,Negative
1223,id_1173265519157350401_2019-09-15.jpg,Positive
1224,id_1175827773727879170_2019-09-22.jpg,Positive
1225,id_1171310086150483968_2019-09-10.jpg,Neutral
1226,id_1174323295791063042_2019-09-18.jpg,Neutral
1227,id_1171330239030386689_2019-09-10.jpg,Negative
1228,id_1167430043691339777_2019-08-30.jpg,Positive
1229,id_1176534994451230721_2019-09-24.jpg,Negative
1230,id_1170319161974804483_2019-09-07.jpg,Neutral
1231,id_1174714833591255042_2019-09-19.jpg,Neutral
1232,id_1164661249046695937_2019-08-22.jpg,Positive
1233,id_1166278289675235329_2019-08-27.jpg,Neutral
1234,id_1171816686133157890_2019-09-11.jpg,Positive
1235,id_1175130898804563968_2019-09-20.jpg,Neutral
1236,id_1166272874111328256_2019-08-27.jpg,Positive
1237,id_1171738228614991874_2019-09-11.jpg,Negative
1238,id_1175190611835514880_2019-09-20.jpg,Positive
1239,id_1171813147839254528_2019-09-11.jpg,Positive
1240,id_1169327112899244032_2019-09-04.jpg,Positive
1241,id_1171737360826019840_2019-09-11.jpg,Positive
1242,id_1167708148884393984_2019-08-31.jpg,Neutral
1243,id_1170427774139543552_2019-09-07.jpg,Neutral
1244,id_1174704379385077760_2019-09-19.jpg,Neutral
1245,id_1164934565569454081_2019-08-23.jpg,Positive
1246,id_1173959495883661317_2019-09-17.jpg,Positive
1247,id_1172997629170470912_2019-09-14.jpg,Negative
1248,id_1174403391725944834_2019-09-18.jpg,Neutral
1249,id_1169191825451757573_2019-09-04.jpg,Positive
1250,id_1174440021975339009_2019-09-18.jpg,Neutral
1251,id_1172184664288747531_2019-09-12.jpg,Positive
1252,id_1175740698756288513_2019-09-22.jpg,Negative
1253,id_1169892971908481025_2019-09-06.jpg,Neutral
1254,id_1176196145565114369_2019-09-23.jpg,Negative
1255,id_1169176389968453633_2019-09-04.jpg,Neutral
1256,id_1166618543011651586_2019-08-28.jpg,Neutral
1257,id_1170046262365904896_2019-09-06.jpg,Positive
1258,id_1164945398563258371_2019-08-23.jpg,Positive
1259,id_1171759072355524608_2019-09-11.jpg,Negative
1260,id_1169704398236372992_2019-09-05.jpg,Positive
1261,id_1171449483432906755_2019-09-10.jpg,Neutral
1262,id_1170013526389399552_2019-09-06.jpg,Neutral
1263,id_1166700725495312384_2019-08-28.jpg,Positive
1264,id_1168916656736940033_2019-09-03.jpg,Positive
1265,id_1171785469954273281_2019-09-11.jpg,Positive
1266,id_1165987511019196416_2019-08-26.jpg,Neutral
1267,id_1169215668656455685_2019-09-04.jpg,Neutral
1268,id_1176207497088118784_2019-09-23.jpg,Negative
1269,id_1166836039429873670_2019-08-28.jpg,Neutral
1270,id_1172710951000428545_2019-09-14.jpg,Neutral
1271,id_1173332445837647872_2019-09-15.jpg,Positive
1272,id_1172655154090278912_2019-09-13.jpg,Neutral
1273,id_1166948745864515584_2019-08-29.jpg,Negative
1274,id_1172061688738320384_2019-09-12.jpg,Neutral
1275,id_1174370778583904259_2019-09-18.jpg,Positive
1276,id_1171006350761091072_2019-09-09.jpg,Positive
1277,id_1165911427087065088_2019-08-26.jpg,Neutral
1278,id_1169397721339293696_2019-09-04.jpg,Positive
1279,id_1169396191597121536_2019-09-04.jpg,Positive
1280,id_1164875741965799424_2019-08-23.jpg,Negative
1281,id_1168947011502116864_2019-09-03.jpg,Positive
1282,id_1173594159661408260_2019-09-16.jpg,Neutral
1283,id_1165957930509901825_2019-08-26.jpg,Positive
1284,id_1170987737530478592_2019-09-09.jpg,Negative
1285,id_1170922470150299654_2019-09-09.jpg,Negative
1286,id_1170964026496561152_2019-09-09.jpg,Neutral
1287,id_1172530905979576324_2019-09-13.jpg,Positive
1288,id_1164189650069729281_2019-08-21.jpg,Negative
1289,id_1173644029944352768_2019-09-16.jpg,Positive
1290,id_1176544014893572096_2019-09-24.jpg,Negative
1291,id_1170405452468957185_2019-09-07.jpg,Negative
1292,id_1172582967874600960_2019-09-13.jpg,Neutral
1293,id_1174376741340700673_2019-09-18.jpg,Neutral
1294,id_1175173384738672640_2019-09-20.jpg,Negative
1295,id_1175459684758765575_2019-09-21.jpg,Negative
1296,id_1170410165222486016_2019-09-07.jpg,Positive
1297,id_1171181053752557575_2019-09-09.jpg,Negative
1298,id_1172033335578832897_2019-09-12.jpg,Negative
1299,id_1167174337503399942_2019-08-29.jpg,Positive
1300,id_1175171047274045441_2019-09-20.jpg,Negative
1301,id_1168952814426578947_2019-09-03.jpg,Positive
1302,id_1173596565690302466_2019-09-16.jpg,Negative
1303,id_1169632277191507968_2019-09-05.jpg,Neutral
1304,id_1175428065280823297_2019-09-21.jpg,Positive
1305,id_1168477437954576384_2019-09-02.jpg,Neutral
1306,id_1169294700572041216_2019-09-04.jpg,Positive
1307,id_1166349201669672960_2019-08-27.jpg,Negative
1308,id_1175816633593597954_2019-09-22.jpg,Positive
1309,id_1166250563358605312_2019-08-27.jpg,Negative
1310,id_1164157011463815173_2019-08-21.jpg,Negative
1311,id_1174058928390279168_2019-09-17.jpg,Neutral
1312,id_1175130248515653632_2019-09-20.jpg,Neutral
1313,id_1175873277882970112_2019-09-22.jpg,Positive
1314,id_1173980028817891329_2019-09-17.jpg,Neutral
1315,id_1175875040501469184_2019-09-22.jpg,Neutral
1316,id_1170690966375862274_2019-09-08.jpg,Positive
1317,id_1172225170095910912_2019-09-12.jpg,Negative
1318,id_1164571154851467267_2019-08-22.jpg,Positive
1319,id_1171784954373476352_2019-09-11.jpg,Neutral
1320,id_1169728651966996485_2019-09-05.jpg,Positive
1321,id_1171548668744224768_2019-09-10.jpg,Neutral
1322,id_1168582183482724352_2019-09-02.jpg,Positive
1323,id_1168166417667100673_2019-09-01.jpg,Negative
1324,id_1172805841667444736_2019-09-14.jpg,Negative
1325,id_1168832292271349761_2019-09-03.jpg,Neutral
1326,id_1171864221342191616_2019-09-11.jpg,Positive
1327,id_1171405664326946816_2019-09-10.jpg,Positive
1328,id_1167329498347388929_2019-08-30.jpg,Positive
1329,id_1173549534351261700_2019-09-16.jpg,Negative
1330,id_1172555749920256001_2019-09-13.jpg,Neutral
1331,id_1171815670280945665_2019-09-11.jpg,Positive
1332,id_1174278274580717568_2019-09-18.jpg,Neutral
1333,id_1169571691443478529_2019-09-05.jpg,Positive
1334,id_1174330203860078592_2019-09-18.jpg,Positive
1335,id_1174703278275420160_2019-09-19.jpg,Positive
1336,id_1166986671105163270_2019-08-29.jpg,Negative
1337,id_1168813509926367232_2019-09-03.jpg,Neutral
1338,id_1169651403268116480_2019-09-05.jpg,Positive
1339,id_1171912119488565249_2019-09-11.jpg,Neutral
1340,id_1168222760872697856_2019-09-01.jpg,Negative
1341,id_1173295415464095744_2019-09-15.jpg,Neutral
1342,id_1174331571219902464_2019-09-18.jpg,Positive
1343,id_1171058709662818309_2019-09-09.jpg,Negative
1344,id_1174078040017522688_2019-09-17.jpg,Neutral
1345,id_1167426254888456193_2019-08-30.jpg,Neutral
1346,id_1167873183623479301_2019-08-31.jpg,Neutral
1347,id_1171887075836256256_2019-09-11.jpg,Neutral
1348,id_1176540799485411328_2019-09-24.jpg,Negative
1349,id_1174306695562051589_2019-09-18.jpg,Positive
1350,id_1166652863155757056_2019-08-28.jpg,Positive
1351,id_1165760768857370624_2019-08-25.jpg,Neutral
1352,id_1174009873849176064_2019-09-17.jpg,Positive
1353,id_1176604740857106432_2019-09-24.jpg,Neutral
1354,id_1168962096492621825_2019-09-03.jpg,Neutral
1355,id_1174714747155034112_2019-09-19.jpg,Positive
1356,id_1169833185632378882_2019-09-06.jpg,Neutral
1357,id_1170600165394145280_2019-09-08.jpg,Positive
1358,id_1164591066647027712_2019-08-22.jpg,Neutral
1359,id_1168867412319571968_2019-09-03.jpg,Neutral
1360,id_1175424528392101888_2019-09-21.jpg,Neutral
1361,id_1176242539956858880_2019-09-23.jpg,Negative
1362,id_1164933314492297218_2019-08-23.jpg,Positive
1363,id_1164195460132810752_2019-08-21.jpg,Positive
1364,id_1165327887240749056_2019-08-24.jpg,Negative
1365,id_1167867216882089990_2019-08-31.jpg,Neutral
1366,id_1168219862830739456_2019-09-01.jpg,Neutral
1367,id_1167418452895834117_2019-08-30.jpg,Positive
1368,id_1173625849599483905_2019-09-16.jpg,Neutral
1369,id_1174320996834263040_2019-09-18.jpg,Positive
1370,id_1173319048735670272_2019-09-15.jpg,Negative
1371,id_1169647941432348672_2019-09-05.jpg,Neutral
1372,id_1176219601723633668_2019-09-23.jpg,Positive
1373,id_1170127863737135105_2019-09-07.jpg,Negative
1374,id_1175821164100427776_2019-09-22.jpg,Positive
1375,id_1172487592446611456_2019-09-13.jpg,Neutral
1376,id_1169312183223762945_2019-09-04.jpg,Neutral
1377,id_1171805204578217984_2019-09-11.jpg,Negative
1378,id_1172215558655401985_2019-09-12.jpg,Neutral
1379,id_1165979446207270913_2019-08-26.jpg,Positive
1380,id_1166009908376068097_2019-08-26.jpg,Positive
1381,id_1175184645635432452_2019-09-20.jpg,Positive
1382,id_1176247873572352000_2019-09-23.jpg,Negative
1383,id_1170064397466832898_2019-09-06.jpg,Negative
1384,id_1167469439572307969_2019-08-30.jpg,Positive
1385,id_1172109993048530944_2019-09-12.jpg,Neutral
1386,id_1167256270979702786_2019-08-30.jpg,Positive
1387,id_1165237721071271938_2019-08-24.jpg,Positive
1388,id_1171159122361901056_2019-09-09.jpg,Neutral
1389,id_1173975048010575875_2019-09-17.jpg,Neutral
1390,id_1166707685942857729_2019-08-28.jpg,Positive
1391,id_1167025573467697154_2019-08-29.jpg,Positive
1392,id_1168971435030827009_2019-09-03.jpg,Negative
1393,id_1175164603191312384_2019-09-20.jpg,Positive
1394,id_1175160368265457664_2019-09-20.jpg,Neutral
1395,id_1169700371830312962_2019-09-05.jpg,Negative
1396,id_1170929086061064193_2019-09-09.jpg,Negative
1397,id_1166281682003120128_2019-08-27.jpg,Positive
1398,id_1173598420596076544_2019-09-16.jpg,Positive
1399,id_1174080096631545856_2019-09-17.jpg,Negative
1400,id_1171840374693908486_2019-09-11.jpg,Positive
1401,id_1172337334882160641_2019-09-13.jpg,Neutral
1402,id_1174792044918771714_2019-09-19.jpg,Negative
1403,id_1174733633275486208_2019-09-19.jpg,Neutral
1404,id_1164885104503771138_2019-08-23.jpg,Negative
1405,id_1175138719252320256_2019-09-20.jpg,Neutral
1406,id_1168254207322988550_2019-09-01.jpg,Negative
1407,id_1169846904705826816_2019-09-06.jpg,Neutral
1408,id_1165437049479917568_2019-08-25.jpg,Neutral
1409,id_1169824863801896962_2019-09-06.jpg,Neutral
1410,id_1175425960809816065_2019-09-21.jpg,Neutral
1411,id_1175183836411359232_2019-09-20.jpg,Positive
1412,id_1164492432366559233_2019-08-22.jpg,Negative
1413,id_1176602916108537856_2019-09-24.jpg,Negative
1414,id_1171088335533674496_2019-09-09.jpg,Positive
1415,id_1168900416261763074_2019-09-03.jpg,Positive
1416,id_1164283288606953478_2019-08-21.jpg,Neutral
1417,id_1166993045822279681_2019-08-29.jpg,Neutral
1418,id_1171515546354905095_2019-09-10.jpg,Negative
1419,id_1174433417917849600_2019-09-18.jpg,Negative
1420,id_1175149560399663104_2019-09-20.jpg,Negative
1421,id_1167158246726979584_2019-08-29.jpg,Neutral
1422,id_1173530650013573120_2019-09-16.jpg,Neutral
1423,id_1168692681616195584_2019-09-03.jpg,Negative
1424,id_1165896779285651456_2019-08-26.jpg,Positive
1425,id_1169573390119780358_2019-09-05.jpg,Negative
1426,id_1176231902899916801_2019-09-23.jpg,Neutral
1427,id_1174335459666878464_2019-09-18.jpg,Positive
1428,id_1174360978278010886_2019-09-18.jpg,Positive
1429,id_1169963275783553024_2019-09-06.jpg,Neutral
1430,id_1168246826614607872_2019-09-01.jpg,Negative
1431,id_1172449947850919937_2019-09-13.jpg,Positive
1432,id_1176552768951205889_2019-09-24.jpg,Positive
1433,id_1165513702109589504_2019-08-25.jpg,Negative
1434,id_1164048671564021761_2019-08-21.jpg,Positive
1435,id_1174332963720519686_2019-09-18.jpg,Positive
1436,id_1174101211584311297_2019-09-17.jpg,Positive
1437,id_1171444819794616321_2019-09-10.jpg,Positive
1438,id_1167383634418028550_2019-08-30.jpg,Negative
1439,id_1174014989331574784_2019-09-17.jpg,Positive
1440,id_1166066791258492930_2019-08-26.jpg,Positive
1441,id_1174750194568761345_2019-09-19.jpg,Positive
1442,id_1165403425087135744_2019-08-24.jpg,Positive
1443,id_1169642676431572993_2019-09-05.jpg,Positive
1444,id_1171383172682174469_2019-09-10.jpg,Neutral
1445,id_1170761224491061248_2019-09-08.jpg,Negative
1446,id_1167148260311654400_2019-08-29.jpg,Positive
1447,id_1169898288671158280_2019-09-06.jpg,Neutral
1448,id_1175135586614697993_2019-09-20.jpg,Neutral
1449,id_1166079162689474560_2019-08-26.jpg,Positive
1450,id_1165982789843525632_2019-08-26.jpg,Positive
1451,id_1175149013114318848_2019-09-20.jpg,Neutral
1452,id_1166043072947470338_2019-08-26.jpg,Negative
1453,id_1174818864280080384_2019-09-19.jpg,Neutral
1454,id_1173241131234201600_2019-09-15.jpg,Neutral
1455,id_1173668225797808128_2019-09-16.jpg,Neutral
1456,id_1175838165732605952_2019-09-22.jpg,Neutral
1457,id_1168773212139937792_2019-09-03.jpg,Positive
1458,id_1175869646844628992_2019-09-22.jpg,Neutral
1459,id_1171446524787605505_2019-09-10.jpg,Positive
1460,id_1171079282904485890_2019-09-09.jpg,Neutral
1461,id_1172427252761382913_2019-09-13.jpg,Positive
1462,id_1172244962920009738_2019-09-12.jpg,Positive
1463,id_1167058322857480193_2019-08-29.jpg,Negative
1464,id_1166688525489704961_2019-08-28.jpg,Neutral
1465,id_1171716026616168448_2019-09-11.jpg,Positive
1466,id_1176246677516226561_2019-09-23.jpg,Neutral
1467,id_1167078137747922946_2019-08-29.jpg,negative
1468,id_1172166950874701830_2019-09-12.jpg,Positive
1469,id_1172552366794661895_2019-09-13.jpg,The sentiment of the image is negative.
1470,id_1175891472555630597_2019-09-22.jpg,Positive
1471,id_1166343116829462532_2019-08-27.jpg,Negative
1472,id_1169237234983342080_2019-09-04.jpg,Neutral
1473,id_1171201190551531521_2019-09-09.jpg,Neutral
1474,id_1171666406087286784_2019-09-11.jpg,Neutral
1475,id_1164207131857498113_2019-08-21.jpg,Positive
1476,id_1173283838178594817_2019-09-15.jpg,Negative
1477,id_1168452935052931077_2019-09-02.jpg,Neutral
1478,id_1164513411574710272_2019-08-22.jpg,Positive
1479,id_1164809343042084864_2019-08-23.jpg,Negative
1480,id_1164817272919089155_2019-08-23.jpg,Positive
1481,id_1175821537875845125_2019-09-22.jpg,Neutral
1482,id_1172135549643214850_2019-09-12.jpg,Positive
1483,id_1174090675354128385_2019-09-17.jpg,Positive
1484,id_1174411276413538306_2019-09-18.jpg,Positive
1485,id_1172552920845422592_2019-09-13.jpg,Negative
1486,id_1172579441354137600_2019-09-13.jpg,Negative
1487,id_1166566486015717377_2019-08-28.jpg,Negative
1488,id_1166395993048440832_2019-08-27.jpg,Positive
1489,id_1169371069645377536_2019-09-04.jpg,Neutral
1490,id_1176235698782818304_2019-09-23.jpg,Negative
1491,id_1169331695256035328_2019-09-04.jpg,Neutral
1492,id_1169982994792230913_2019-09-06.jpg,Positive
1493,id_1175796323297222659_2019-09-22.jpg,Neutral
1494,id_1175826597171142656_2019-09-22.jpg,Positive
1495,id_1171543953604337671_2019-09-10.jpg,Negative
1496,id_1172466456883269632_2019-09-13.jpg,Neutral
1497,id_1165933753308524546_2019-08-26.jpg,Neutral
1498,id_1175823320756961280_2019-09-22.jpg,Neutral
1499,id_1176572137911595008_2019-09-24.jpg,Positive
1500,id_1172058155225964544_2019-09-12.jpg,Positive
1501,id_1175426374590447616_2019-09-21.jpg,Negative
1502,id_1174319743874080769_2019-09-18.jpg,Neutral
1503,id_1175530505128689664_2019-09-21.jpg,Negative
1504,id_1172207797292994561_2019-09-12.jpg,Positive
1505,id_1167270461920595968_2019-08-30.jpg,Neutral
1506,id_1167572201429774338_2019-08-30.jpg,Positive
1507,id_1165087398784405504_2019-08-24.jpg,Positive
1508,id_1164868357566410752_2019-08-23.jpg,Negative
1509,id_1172916345274621952_2019-09-14.jpg,Positive
1510,id_1176267263374049280_2019-09-23.jpg,Positive
1511,id_1172422860377247744_2019-09-13.jpg,Neutral
1512,id_1172424184640622594_2019-09-13.jpg,Positive
1513,id_1172568121368088576_2019-09-13.jpg,Positive
1514,id_1172104316959805440_2019-09-12.jpg,Positive
1515,id_1170010472554188801_2019-09-06.jpg,Positive
1516,id_1168569387336503297_2019-09-02.jpg,Neutral
1517,id_1173139580893171713_2019-09-15.jpg,Neutral
1518,id_1174331178003943429_2019-09-18.jpg,Neutral
1519,id_1170363371058868227_2019-09-07.jpg,Positive
1520,id_1167711549303283712_2019-08-31.jpg,Positive
1521,id_1168272638789206019_2019-09-01.jpg,Positive
1522,id_1170124004587446273_2019-09-06.jpg,Positive
1523,id_1167056230273015808_2019-08-29.jpg,Positive
1524,id_1164088111351193600_2019-08-21.jpg,Neutral
1525,id_1176201569634848770_2019-09-23.jpg,Neutral
1526,id_1175901035463892992_2019-09-22.jpg,Positive
1527,id_1169279317261672448_2019-09-04.jpg,Positive
1528,id_1166324498599206912_2019-08-27.jpg,Neutral
1529,id_1175145008858640386_2019-09-20.jpg,Negative
1530,id_1174276985008328712_2019-09-18.jpg,Positive
1531,id_1173306378632327168_2019-09-15.jpg,Positive
1532,id_1167035693559885830_2019-08-29.jpg,Negative
1533,id_1175822789263200257_2019-09-22.jpg,Positive
1534,id_1169652935766097922_2019-09-05.jpg,Neutral
1535,id_1174765994616619008_2019-09-19.jpg,Positive
1536,id_1172125108116381696_2019-09-12.jpg,Positive
1537,id_1175426997469794306_2019-09-21.jpg,Negative
1538,id_1164148789344636928_2019-08-21.jpg,Negative
1539,id_1173005505913950208_2019-09-14.jpg,Positive
1540,id_1165294198725193728_2019-08-24.jpg,Positive
1541,id_1167038230757138433_2019-08-29.jpg,Positive
1542,id_1169287467075330048_2019-09-04.jpg,Neutral
1543,id_1171839346216976387_2019-09-11.jpg,Neutral
1544,id_1163972300590292992_2019-08-21.jpg,Positive
1545,id_1169226162738008065_2019-09-04.jpg,Positive
1546,id_1164191080574701570_2019-08-21.jpg,Positive
1547,id_1164579641908064256_2019-08-22.jpg,Neutral
1548,id_1176192408557641728_2019-09-23.jpg,Neutral
1549,id_1175168222494171137_2019-09-20.jpg,Positive
1550,id_1171759529404579840_2019-09-11.jpg,Negative
1551,id_1168901027610923009_2019-09-03.jpg,Positive
1552,id_1163927107187224577_2019-08-20.jpg,Neutral
1553,id_1171564326102216704_2019-09-10.jpg,Neutral
1554,id_1168407050440888320_2019-09-02.jpg,Positive
1555,id_1175856812106625031_2019-09-22.jpg,Negative
1556,id_1164907225741217793_2019-08-23.jpg,Negative
1557,id_1176252206875430912_2019-09-23.jpg,Negative
1558,id_1169687242077552641_2019-09-05.jpg,Negative
1559,id_1173116923606949888_2019-09-15.jpg,Negative
1560,id_1168961955329191937_2019-09-03.jpg,Positive
1561,id_1175174187763171329_2019-09-20.jpg,Positive
1562,id_1173547740128673793_2019-09-16.jpg,Positive
1563,id_1175742535504994306_2019-09-22.jpg,Negative
1564,id_1168863109248933889_2019-09-03.jpg,Negative
1565,id_1166371955886448643_2019-08-27.jpg,Positive
1566,id_1176605020759961602_2019-09-24.jpg,Neutral
1567,id_1167042119581569024_2019-08-29.jpg,Neutral
1568,id_1175162441979838465_2019-09-20.jpg,Negative
1569,id_1171762309678731265_2019-09-11.jpg,Positive
1570,id_1167044702077673472_2019-08-29.jpg,Positive
1571,id_1166394947207147520_2019-08-27.jpg,Neutral
1572,id_1173626331923406848_2019-09-16.jpg,Positive
1573,id_1174776762066231297_2019-09-19.jpg,Positive
1574,id_1171065448986763264_2019-09-09.jpg,Neutral
1575,id_1169640217353117696_2019-09-05.jpg,Neutral
1576,id_1173293829648261120_2019-09-15.jpg,Positive
1577,id_1164545122488524802_2019-08-22.jpg,Neutral
1578,id_1170251128904331265_2019-09-07.jpg,Positive
1579,id_1175193890468614144_2019-09-20.jpg,Negative
